(NUMBER_COMPETITOR,I,J,K)	(5,20,20,30)
COMPETITORS	5	15	4	19	13
Lambda_4:	0.038461538461538464	0.019230769230769232	0.04487179487179487	0.02564102564102564	0.038461538461538464	0.03205128205128205	0.04487179487179487	0.019230769230769232	0.038461538461538464	0.01282051282051282	0.01282051282051282	0.02564102564102564	0.04487179487179487	0.05128205128205128	0.05128205128205128	0.03205128205128205	0.02564102564102564	0.03205128205128205	0.03205128205128205	0.038461538461538464	0.02564102564102564	0.03205128205128205	0.05128205128205128	0.038461538461538464	0.04487179487179487	0.019230769230769232	0.019230769230769232	0.02564102564102564	0.05128205128205128	0.03205128205128205
Lambda_5:	0.025974025974025976	0.01948051948051948	0.012987012987012988	0.012987012987012988	0.01948051948051948	0.05194805194805195	0.05194805194805195	0.012987012987012988	0.025974025974025976	0.045454545454545456	0.05194805194805195	0.045454545454545456	0.032467532467532464	0.012987012987012988	0.01948051948051948	0.03896103896103896	0.025974025974025976	0.05194805194805195	0.03896103896103896	0.03896103896103896	0.032467532467532464	0.032467532467532464	0.05194805194805195	0.03896103896103896	0.032467532467532464	0.025974025974025976	0.05194805194805195	0.012987012987012988	0.05194805194805195	0.032467532467532464
Lambda_6:	0.04216867469879518	0.018072289156626505	0.012048192771084338	0.024096385542168676	0.04216867469879518	0.04216867469879518	0.04216867469879518	0.04216867469879518	0.04819277108433735	0.04216867469879518	0.04819277108433735	0.012048192771084338	0.04819277108433735	0.018072289156626505	0.04216867469879518	0.018072289156626505	0.04216867469879518	0.03614457831325301	0.04819277108433735	0.04216867469879518	0.018072289156626505	0.024096385542168676	0.03614457831325301	0.04216867469879518	0.018072289156626505	0.012048192771084338	0.024096385542168676	0.018072289156626505	0.04819277108433735	0.04819277108433735
Lambda_7:	0.04216867469879518	0.030120481927710843	0.024096385542168676	0.03614457831325301	0.04216867469879518	0.024096385542168676	0.04819277108433735	0.04819277108433735	0.012048192771084338	0.012048192771084338	0.04819277108433735	0.03614457831325301	0.030120481927710843	0.03614457831325301	0.03614457831325301	0.03614457831325301	0.04216867469879518	0.04819277108433735	0.03614457831325301	0.04216867469879518	0.012048192771084338	0.018072289156626505	0.04819277108433735	0.018072289156626505	0.012048192771084338	0.04819277108433735	0.03614457831325301	0.04819277108433735	0.018072289156626505	0.030120481927710843
Lambda_8:	0.030864197530864196	0.043209876543209874	0.012345679012345678	0.04938271604938271	0.024691358024691357	0.024691358024691357	0.04938271604938271	0.024691358024691357	0.037037037037037035	0.037037037037037035	0.018518518518518517	0.012345679012345678	0.030864197530864196	0.037037037037037035	0.04938271604938271	0.012345679012345678	0.04938271604938271	0.018518518518518517	0.043209876543209874	0.043209876543209874	0.043209876543209874	0.037037037037037035	0.043209876543209874	0.024691358024691357	0.043209876543209874	0.012345679012345678	0.04938271604938271	0.043209876543209874	0.018518518518518517	0.037037037037037035
Lambda_9:	0.05405405405405406	0.04054054054054054	0.04054054054054054	0.02702702702702703	0.033783783783783786	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.05405405405405406	0.05405405405405406	0.033783783783783786	0.013513513513513514	0.05405405405405406	0.013513513513513514	0.04054054054054054	0.0472972972972973	0.0472972972972973	0.05405405405405406	0.013513513513513514	0.0472972972972973	0.02027027027027027	0.013513513513513514	0.033783783783783786	0.05405405405405406	0.013513513513513514	0.033783783783783786	0.013513513513513514	0.04054054054054054	0.05405405405405406	0.013513513513513514
Lambda_10:	0.058823529411764705	0.022058823529411766	0.014705882352941176	0.04411764705882353	0.04411764705882353	0.014705882352941176	0.022058823529411766	0.014705882352941176	0.029411764705882353	0.014705882352941176	0.051470588235294115	0.022058823529411766	0.014705882352941176	0.058823529411764705	0.029411764705882353	0.022058823529411766	0.051470588235294115	0.014705882352941176	0.014705882352941176	0.051470588235294115	0.051470588235294115	0.04411764705882353	0.022058823529411766	0.03676470588235294	0.051470588235294115	0.058823529411764705	0.058823529411764705	0.022058823529411766	0.029411764705882353	0.014705882352941176
Lambda_11:	0.05194805194805195	0.025974025974025976	0.045454545454545456	0.012987012987012988	0.03896103896103896	0.01948051948051948	0.01948051948051948	0.025974025974025976	0.03896103896103896	0.03896103896103896	0.03896103896103896	0.025974025974025976	0.045454545454545456	0.025974025974025976	0.045454545454545456	0.05194805194805195	0.025974025974025976	0.032467532467532464	0.012987012987012988	0.045454545454545456	0.03896103896103896	0.012987012987012988	0.032467532467532464	0.032467532467532464	0.012987012987012988	0.032467532467532464	0.05194805194805195	0.032467532467532464	0.05194805194805195	0.032467532467532464
Lambda_12:	0.05263157894736842	0.039473684210526314	0.046052631578947366	0.039473684210526314	0.03289473684210526	0.046052631578947366	0.03289473684210526	0.013157894736842105	0.019736842105263157	0.03289473684210526	0.02631578947368421	0.019736842105263157	0.039473684210526314	0.039473684210526314	0.05263157894736842	0.02631578947368421	0.013157894736842105	0.03289473684210526	0.02631578947368421	0.02631578947368421	0.046052631578947366	0.05263157894736842	0.039473684210526314	0.03289473684210526	0.046052631578947366	0.03289473684210526	0.013157894736842105	0.02631578947368421	0.02631578947368421	0.02631578947368421
Lambda_13:	0.06299212598425197	0.015748031496062992	0.023622047244094488	0.015748031496062992	0.031496062992125984	0.015748031496062992	0.03937007874015748	0.023622047244094488	0.023622047244094488	0.015748031496062992	0.03937007874015748	0.015748031496062992	0.05511811023622047	0.031496062992125984	0.015748031496062992	0.047244094488188976	0.03937007874015748	0.06299212598425197	0.06299212598425197	0.031496062992125984	0.047244094488188976	0.015748031496062992	0.023622047244094488	0.05511811023622047	0.031496062992125984	0.015748031496062992	0.05511811023622047	0.023622047244094488	0.023622047244094488	0.03937007874015748
Lambda_14:	0.03571428571428571	0.02142857142857143	0.014285714285714285	0.02142857142857143	0.02857142857142857	0.02142857142857143	0.02857142857142857	0.03571428571428571	0.04285714285714286	0.014285714285714285	0.05	0.02857142857142857	0.03571428571428571	0.014285714285714285	0.05714285714285714	0.05714285714285714	0.05	0.05714285714285714	0.02142857142857143	0.05	0.014285714285714285	0.05	0.014285714285714285	0.014285714285714285	0.02142857142857143	0.04285714285714286	0.05	0.04285714285714286	0.014285714285714285	0.05
Lambda_15:	0.05	0.0375	0.0125	0.025	0.04375	0.04375	0.03125	0.05	0.05	0.05	0.01875	0.05	0.025	0.01875	0.025	0.01875	0.0125	0.0375	0.025	0.025	0.025	0.0375	0.0125	0.025	0.05	0.05	0.03125	0.05	0.04375	0.025
Lambda_16:	0.03773584905660377	0.025157232704402517	0.03773584905660377	0.050314465408805034	0.031446540880503145	0.025157232704402517	0.025157232704402517	0.018867924528301886	0.025157232704402517	0.031446540880503145	0.03773584905660377	0.050314465408805034	0.018867924528301886	0.012578616352201259	0.0440251572327044	0.050314465408805034	0.031446540880503145	0.0440251572327044	0.050314465408805034	0.03773584905660377	0.025157232704402517	0.0440251572327044	0.018867924528301886	0.050314465408805034	0.018867924528301886	0.0440251572327044	0.031446540880503145	0.018867924528301886	0.018867924528301886	0.0440251572327044
Lambda_17:	0.0410958904109589	0.0410958904109589	0.0547945205479452	0.03424657534246575	0.0410958904109589	0.0136986301369863	0.03424657534246575	0.0410958904109589	0.04794520547945205	0.0410958904109589	0.03424657534246575	0.0273972602739726	0.0410958904109589	0.0273972602739726	0.0136986301369863	0.0273972602739726	0.0410958904109589	0.0136986301369863	0.02054794520547945	0.0273972602739726	0.02054794520547945	0.04794520547945205	0.04794520547945205	0.0547945205479452	0.02054794520547945	0.0136986301369863	0.0136986301369863	0.0547945205479452	0.0273972602739726	0.03424657534246575
Lambda_18:	0.05442176870748299	0.034013605442176874	0.013605442176870748	0.04081632653061224	0.047619047619047616	0.013605442176870748	0.047619047619047616	0.04081632653061224	0.027210884353741496	0.027210884353741496	0.02040816326530612	0.047619047619047616	0.05442176870748299	0.034013605442176874	0.013605442176870748	0.027210884353741496	0.013605442176870748	0.05442176870748299	0.034013605442176874	0.02040816326530612	0.034013605442176874	0.02040816326530612	0.027210884353741496	0.027210884353741496	0.027210884353741496	0.05442176870748299	0.047619047619047616	0.027210884353741496	0.02040816326530612	0.047619047619047616
Lambda_19:	0.039735099337748346	0.039735099337748346	0.019867549668874173	0.013245033112582781	0.039735099337748346	0.039735099337748346	0.019867549668874173	0.039735099337748346	0.013245033112582781	0.046357615894039736	0.052980132450331126	0.019867549668874173	0.039735099337748346	0.033112582781456956	0.026490066225165563	0.019867549668874173	0.046357615894039736	0.039735099337748346	0.013245033112582781	0.039735099337748346	0.033112582781456956	0.026490066225165563	0.052980132450331126	0.033112582781456956	0.039735099337748346	0.033112582781456956	0.026490066225165563	0.046357615894039736	0.039735099337748346	0.026490066225165563
q:	5000	7000	1000	2000	2000	5000	6000	3000	3000	6000	9000	1000	1000	2000	6000	9000	5000	2000	4000	3000
