(NUMBER_COMPETITOR,I,J,K)	(5,50,50,100)
COMPETITORS	14	23	0	21	25
k=28:	47	44	4	24	21	14	45	43	38	35	17	3	22	12	41	40	30	10	42	1	16	29	19	32	7	2	37	5	11	0	33	28	25	20	49	31	9	39	13	26	23	15	34	6	46	18	36	27	48	8
k=29:	24	35	12	7	21	30	49	27	44	46	41	20	17	32	1	18	42	15	39	34	0	8	9	47	26	43	23	33	2	10	6	37	16	28	25	22	38	11	14	45	5	29	19	31	48	13	3	36	40	4
k=30:	6	24	13	16	39	10	8	45	14	34	44	47	33	29	41	43	18	0	30	27	38	5	7	32	17	25	46	22	19	40	37	11	23	2	42	4	21	26	1	31	3	9	15	36	12	48	49	28	35	20
k=31:	22	49	19	14	17	24	37	39	15	47	6	31	1	40	46	27	16	13	9	25	0	34	5	7	32	41	2	38	42	28	45	33	29	26	48	3	8	30	21	4	35	20	44	12	10	18	43	36	11	23
k=32:	43	14	29	21	13	18	7	8	4	39	6	30	41	20	49	3	40	1	12	0	42	31	36	48	5	11	47	44	28	46	32	26	34	17	9	24	10	16	33	19	22	25	2	23	37	27	35	38	15	45
k=33:	8	10	40	6	19	0	47	36	13	9	41	1	48	44	32	37	46	24	7	28	43	11	16	45	39	26	31	42	17	25	30	12	15	3	49	33	23	14	21	22	5	2	38	35	4	18	20	34	29	27
k=34:	4	43	7	48	12	42	24	0	41	28	20	15	33	3	27	16	44	11	35	9	47	40	17	32	37	6	39	18	45	46	38	2	8	10	25	29	1	36	21	14	49	26	31	23	34	13	30	5	19	22
k=35:	2	30	20	42	46	0	34	29	14	24	8	3	1	27	41	43	37	13	38	6	28	9	31	40	21	26	7	36	17	49	22	4	47	48	19	18	33	39	16	12	10	35	32	45	44	5	23	11	15	25
k=36:	23	24	4	3	20	14	15	5	37	30	29	40	33	36	48	27	46	16	28	13	0	1	44	17	32	43	31	9	7	25	2	35	21	49	19	45	42	38	10	41	22	11	12	8	18	39	6	34	26	47
k=37:	39	1	22	37	42	27	29	30	41	47	49	32	20	28	48	3	7	9	14	5	35	15	34	6	36	19	21	16	40	38	12	4	18	43	10	46	25	17	24	26	31	8	11	45	23	0	2	33	13	44
k=38:	0	41	34	48	1	9	29	14	30	28	3	10	6	43	47	19	44	20	24	46	8	15	11	21	27	39	26	5	17	36	35	16	12	37	31	25	13	42	49	7	38	32	45	4	18	40	2	33	22	23
k=39:	48	23	39	7	42	16	6	21	15	2	10	11	22	5	43	20	19	18	40	31	1	12	46	30	44	3	47	28	14	41	38	36	37	13	33	24	17	0	25	49	26	29	27	8	45	34	4	9	32	35
k=40:	41	35	33	1	47	49	12	29	13	5	31	17	8	24	2	9	4	6	14	30	23	38	36	46	39	15	20	16	18	21	0	45	25	34	26	7	27	10	22	40	11	3	32	37	43	42	19	28	44	48
k=41:	0	38	49	7	41	33	37	21	5	10	34	20	9	22	12	32	45	27	28	23	44	18	35	8	31	26	19	48	17	1	6	47	30	42	14	36	13	43	46	25	29	15	4	16	24	3	39	2	40	11
k=42:	44	0	38	31	20	24	8	7	46	32	41	3	36	48	16	15	42	26	14	28	22	25	13	47	35	2	34	12	39	30	10	17	5	1	43	29	4	40	49	18	11	37	23	21	9	45	33	19	6	27
k=43:	22	34	17	38	4	36	35	43	12	26	29	39	30	45	15	13	21	16	25	18	32	28	48	49	7	2	40	47	31	14	44	1	23	3	5	41	9	11	33	8	10	27	24	42	46	19	6	0	20	37
k=44:	40	2	45	4	0	35	11	25	49	13	36	22	31	46	29	48	27	26	19	18	1	42	43	12	47	5	44	9	23	37	32	10	7	28	30	8	20	6	39	34	24	3	16	38	33	14	17	15	41	21
k=45:	30	4	48	7	40	16	14	32	9	41	20	49	18	13	29	11	27	43	1	44	6	10	35	37	39	19	12	28	31	21	2	42	17	25	33	36	46	47	8	0	3	22	23	15	5	45	24	26	38	34
k=46:	5	45	30	4	15	37	10	46	2	21	0	6	9	41	17	40	34	28	18	47	32	39	11	29	36	23	42	49	38	22	7	43	25	14	31	33	27	48	12	44	35	13	20	3	1	16	26	8	24	19
k=47:	41	31	33	18	12	8	10	34	32	20	27	29	7	17	5	9	3	21	24	1	48	0	4	26	46	16	19	36	30	11	45	38	39	13	15	14	25	42	40	23	22	2	6	35	44	28	47	43	37	49
k=48:	4	28	35	7	33	47	2	13	19	15	23	22	0	45	41	12	10	31	24	37	3	43	6	30	39	9	36	40	18	21	26	16	20	48	49	44	42	46	34	32	27	5	14	1	29	17	11	8	38	25
k=49:	22	36	35	45	21	4	39	20	34	40	27	41	8	25	31	14	29	33	49	19	47	18	1	38	48	5	43	32	28	24	0	15	16	17	37	2	42	13	23	30	44	9	6	3	46	12	26	11	7	10
k=50:	47	35	32	25	22	23	15	9	42	44	29	31	3	34	26	4	13	45	0	33	7	2	1	36	6	39	46	24	16	19	11	28	43	48	5	14	20	37	40	17	18	41	38	30	10	12	27	49	21	8
k=51:	12	46	48	17	9	20	30	19	42	3	2	36	11	10	33	35	40	49	37	32	6	43	27	13	29	16	0	28	44	18	24	25	34	38	31	23	1	47	21	8	14	22	41	7	26	5	4	45	15	39
k=52:	5	40	34	48	16	37	41	13	25	49	6	43	35	14	4	21	27	18	26	1	20	11	0	36	8	15	23	3	24	44	10	28	29	38	45	46	47	2	19	31	7	30	32	22	33	12	42	9	17	39
k=53:	14	32	42	46	28	7	13	41	31	40	17	9	27	24	48	5	22	4	49	0	19	16	15	2	45	43	37	3	23	33	26	11	12	6	21	29	38	8	36	44	18	34	30	10	47	20	35	1	25	39
k=54:	22	17	34	29	2	14	26	33	9	47	42	7	43	48	37	25	19	15	13	23	0	24	16	20	40	44	8	28	38	6	41	27	10	3	30	31	18	5	4	49	35	21	12	45	32	36	11	1	46	39
k=55:	49	9	18	20	40	30	21	27	17	28	6	47	19	46	36	22	5	35	3	32	44	2	13	39	33	38	42	45	34	43	14	12	1	48	0	24	7	15	26	10	4	41	16	23	37	31	25	11	29	8
k=56:	18	24	38	47	21	36	15	17	33	0	2	31	37	1	41	48	43	39	7	25	13	45	46	42	4	16	11	44	20	10	22	30	34	29	27	49	6	9	35	8	14	3	12	40	5	19	28	23	26	32
k=57:	26	40	17	21	12	3	42	24	28	19	46	7	30	34	43	13	1	27	32	8	25	48	44	9	47	35	20	5	49	0	16	31	38	36	23	15	29	33	41	10	2	18	14	39	37	6	11	22	4	45
k=58:	4	25	39	2	18	33	49	47	38	48	29	30	37	32	13	21	34	0	45	15	36	3	40	16	7	31	24	26	1	9	20	5	14	44	22	12	28	19	6	23	43	8	42	27	11	41	35	10	46	17
k=59:	44	8	38	29	24	42	32	26	10	22	40	13	39	21	18	12	5	46	7	45	41	43	33	19	28	35	48	3	30	25	15	27	9	14	49	6	0	2	20	4	36	31	37	16	11	47	23	1	17	34
k=60:	9	19	25	17	40	11	13	15	24	26	2	43	49	41	30	27	33	31	6	1	8	22	48	38	12	28	42	47	34	7	20	4	39	16	3	0	32	45	46	23	21	29	14	37	44	18	5	10	36	35
k=61:	33	42	7	35	45	44	49	17	41	26	16	10	18	31	15	0	34	24	5	3	43	36	46	22	30	48	1	27	2	47	12	20	28	29	8	19	4	32	11	37	40	6	21	39	38	13	9	25	14	23
k=62:	0	12	20	46	26	28	47	18	30	38	22	37	35	43	16	4	11	31	2	17	49	13	29	14	44	5	24	15	48	32	42	9	34	3	10	40	36	33	23	45	25	8	27	19	7	41	39	1	6	21
k=63:	29	6	40	20	38	41	27	7	42	26	46	16	34	24	25	11	4	43	0	39	1	5	8	13	31	22	37	32	33	17	14	45	48	3	15	30	10	21	47	36	9	12	19	18	49	44	23	28	35	2
k=64:	23	4	18	2	47	10	19	20	9	12	36	48	6	26	16	27	22	43	34	21	30	41	38	15	35	33	5	28	11	31	39	13	14	37	1	40	29	17	24	44	32	0	49	3	8	25	7	46	45	42
k=65:	41	46	34	7	8	11	35	28	29	12	1	18	30	21	36	38	2	16	44	4	33	14	3	49	42	19	39	26	27	47	40	37	31	15	48	17	13	0	43	23	22	20	32	10	25	5	24	6	45	9
k=66:	2	18	20	15	23	44	9	33	21	10	8	39	49	41	14	29	24	11	46	26	6	40	13	31	12	28	27	3	42	30	22	16	17	45	36	4	1	38	25	35	43	0	37	32	19	5	47	48	7	34
k=67:	45	34	1	12	5	14	29	40	19	47	13	22	46	17	49	32	9	18	10	37	44	38	6	23	25	41	2	31	3	15	20	42	16	39	0	27	35	48	8	30	36	7	26	33	11	28	21	43	24	4
k=68:	6	27	1	31	45	17	36	8	9	30	37	38	20	16	28	34	18	44	46	43	49	0	48	5	47	23	13	2	42	24	32	19	35	11	12	41	14	25	3	26	39	40	15	7	33	10	22	29	4	21
k=69:	18	17	22	38	43	0	1	27	8	41	15	11	14	24	20	3	37	4	36	23	33	2	42	45	44	21	29	10	48	46	30	34	12	19	28	25	13	39	32	7	5	35	47	26	40	31	49	16	6	9
k=70:	36	49	3	43	17	14	23	48	2	44	13	10	29	40	4	18	12	30	33	9	42	32	5	31	22	45	39	25	38	26	47	16	6	37	0	46	21	35	1	34	27	28	15	19	8	24	20	41	11	7
k=71:	16	11	44	48	39	36	26	32	20	13	47	12	10	19	43	28	29	8	30	3	34	41	18	14	6	0	38	24	37	35	31	33	23	22	21	45	5	17	25	40	7	2	49	27	15	9	4	1	46	42
k=72:	13	34	45	40	35	11	8	3	36	38	10	1	39	16	5	6	21	32	9	31	48	46	26	22	7	42	43	49	18	28	23	29	0	17	19	25	4	20	44	24	2	15	33	37	12	41	27	30	14	47
k=73:	46	35	20	16	8	1	36	40	3	29	5	49	25	28	14	2	21	43	12	48	33	44	19	17	27	23	24	30	42	18	7	13	39	6	11	32	9	15	4	38	31	26	10	37	34	47	41	45	22	0
k=74:	10	47	40	18	33	13	14	21	45	34	35	17	7	49	46	23	26	8	1	15	5	24	30	11	3	20	39	9	6	0	31	41	2	38	48	29	28	22	43	4	27	19	42	32	25	37	16	44	12	36
k=75:	5	29	25	33	26	19	14	7	37	12	10	28	21	41	2	6	45	8	24	43	47	23	17	49	44	46	35	30	3	11	48	15	16	1	38	31	9	4	42	36	18	32	0	34	27	13	40	22	39	20
k=76:	33	44	3	15	49	43	38	45	26	19	11	39	41	2	6	1	48	22	24	14	9	12	34	31	25	5	0	42	17	29	35	27	32	18	7	8	4	30	23	16	28	21	46	36	10	13	40	37	47	20
k=77:	20	29	47	45	1	26	24	0	49	17	43	16	15	10	19	13	11	30	32	38	3	48	4	18	14	12	35	7	37	5	2	6	34	25	44	21	23	42	27	33	41	8	28	36	46	40	31	39	9	22
k=78:	12	13	3	37	29	39	32	8	34	30	20	11	45	25	6	23	0	43	9	17	15	46	28	21	2	42	26	10	36	16	4	44	40	49	14	7	24	1	48	5	22	18	41	38	31	33	27	19	47	35
k=79:	7	27	1	24	12	37	39	44	31	9	5	20	46	22	19	26	17	32	11	16	6	45	4	25	43	40	10	3	34	23	35	33	28	2	49	30	0	13	36	14	18	15	21	47	48	38	42	29	8	41
k=80:	48	13	12	31	22	9	35	14	28	30	20	27	40	37	15	23	26	0	10	39	3	2	29	44	4	11	34	43	25	42	36	45	18	16	5	33	19	41	7	32	1	46	24	21	8	47	6	49	38	17
k=81:	9	17	39	6	45	30	27	44	34	37	3	47	10	18	24	8	7	12	20	36	14	19	23	15	26	29	40	25	31	49	11	35	33	22	16	42	48	32	28	13	4	41	1	2	43	46	0	5	38	21
k=82:	13	31	12	11	2	44	7	17	15	43	25	48	38	9	4	41	40	42	30	24	19	36	8	39	35	47	45	32	6	49	46	3	10	0	1	33	28	18	23	26	37	16	29	14	27	22	5	21	20	34
k=83:	11	30	9	35	16	48	27	37	23	17	38	4	42	40	5	12	32	6	44	1	39	45	14	2	33	34	8	19	24	20	3	22	49	15	31	7	46	0	18	26	41	43	29	25	13	21	10	28	47	36
k=84:	5	27	28	48	36	12	42	8	31	21	25	6	11	20	4	32	24	17	3	16	39	26	22	40	2	38	44	1	13	33	7	43	0	23	37	46	19	10	9	34	14	35	47	29	15	45	41	18	30	49
k=85:	1	25	48	32	7	13	21	42	41	49	3	23	47	22	43	27	0	14	8	34	29	4	12	6	2	31	46	33	36	39	28	35	20	44	17	26	19	24	37	38	40	10	11	5	30	16	9	45	15	18
k=86:	44	32	4	14	10	47	1	7	22	5	11	29	37	17	24	23	0	21	33	27	18	38	36	31	46	48	30	42	26	39	40	49	19	3	45	6	13	12	2	8	16	35	43	15	41	9	20	25	34	28
k=87:	31	36	23	12	21	14	32	35	0	5	2	40	18	37	41	42	30	46	16	39	27	48	26	4	34	45	19	44	24	25	29	1	38	13	8	28	20	11	10	6	49	17	3	47	33	22	43	9	15	7
k=88:	36	3	9	0	39	23	31	27	47	5	42	26	13	14	18	37	35	11	29	15	25	10	1	22	16	4	19	32	46	34	28	38	49	2	41	6	45	44	33	48	12	21	20	7	30	43	40	24	8	17
k=89:	2	31	32	3	15	33	38	49	42	37	29	12	22	41	16	27	17	19	5	45	28	34	21	48	23	0	36	13	25	30	9	39	24	43	7	40	35	44	11	4	46	8	1	20	47	14	26	6	10	18
k=90:	38	40	43	39	34	5	49	22	27	8	18	24	14	42	1	16	28	31	29	47	23	48	32	26	9	10	15	13	25	12	30	20	0	2	7	17	44	19	35	45	41	6	3	4	11	21	37	46	36	33
k=91:	1	25	37	13	24	6	29	18	43	5	12	38	10	21	48	35	49	33	39	44	28	23	19	31	27	47	11	3	2	30	15	26	7	4	32	42	45	20	46	40	8	36	34	16	17	0	9	22	41	14
k=92:	26	36	8	3	38	11	25	1	0	14	43	41	29	31	21	10	2	45	42	37	15	32	35	27	40	12	44	9	28	33	18	13	20	4	30	6	34	23	39	17	46	19	5	16	49	22	7	24	47	48
k=93:	39	1	26	12	15	41	23	18	13	7	40	36	47	38	45	28	27	3	19	46	25	21	44	24	6	33	34	37	42	14	35	48	32	29	43	11	0	5	2	30	17	9	4	22	8	16	10	49	20	31
k=94:	1	16	27	45	40	33	48	19	49	22	39	21	15	36	2	29	14	43	8	26	6	31	3	10	4	42	7	18	30	44	5	35	12	38	28	37	13	25	41	23	9	32	47	17	46	11	20	24	34	0
k=95:	18	44	34	36	33	43	30	31	26	2	28	45	23	20	16	38	37	49	32	11	4	35	6	0	46	40	19	9	47	48	10	8	12	25	41	14	7	21	42	17	39	24	15	22	3	27	29	1	5	13
k=96:	16	3	47	40	31	27	26	39	33	11	36	30	25	44	15	4	49	46	18	34	28	29	38	22	37	21	42	35	1	45	9	0	7	20	32	23	5	14	10	12	24	43	8	41	48	2	13	19	17	6
k=97:	0	19	20	10	3	24	26	11	47	39	49	34	29	48	46	1	9	32	16	6	17	22	25	4	37	2	7	42	33	21	43	44	38	45	23	30	27	18	40	41	28	8	15	31	14	5	35	12	13	36
k=98:	40	31	1	5	15	28	6	3	39	17	0	41	11	13	30	46	26	43	47	14	49	42	25	12	8	2	36	32	38	27	4	33	18	37	29	19	16	44	24	22	20	10	23	21	7	35	45	34	48	9
k=99:	47	9	18	40	38	21	32	41	44	5	8	24	11	36	12	45	49	35	42	17	19	27	48	7	10	16	6	26	29	22	14	4	15	3	30	34	46	28	0	31	2	43	20	1	25	37	23	13	33	39
Lambda_0:	0.014492753623188406	0.010351966873706004	0.008281573498964804	0.006211180124223602	0.006211180124223602	0.012422360248447204	0.010351966873706004	0.014492753623188406	0.006211180124223602	0.014492753623188406	0.008281573498964804	0.014492753623188406	0.006211180124223602	0.006211180124223602	0.008281573498964804	0.012422360248447204	0.012422360248447204	0.016563146997929608	0.004140786749482402	0.012422360248447204	0.004140786749482402	0.010351966873706004	0.014492753623188406	0.016563146997929608	0.010351966873706004	0.014492753623188406	0.012422360248447204	0.014492753623188406	0.010351966873706004	0.016563146997929608	0.006211180124223602	0.004140786749482402	0.016563146997929608	0.016563146997929608	0.006211180124223602	0.014492753623188406	0.004140786749482402	0.010351966873706004	0.006211180124223602	0.006211180124223602	0.016563146997929608	0.012422360248447204	0.014492753623188406	0.010351966873706004	0.010351966873706004	0.006211180124223602	0.010351966873706004	0.016563146997929608	0.006211180124223602	0.008281573498964804	0.006211180124223602	0.012422360248447204	0.010351966873706004	0.006211180124223602	0.008281573498964804	0.012422360248447204	0.008281573498964804	0.008281573498964804	0.010351966873706004	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.016563146997929608	0.012422360248447204	0.004140786749482402	0.004140786749482402	0.008281573498964804	0.012422360248447204	0.006211180124223602	0.016563146997929608	0.012422360248447204	0.006211180124223602	0.004140786749482402	0.004140786749482402	0.008281573498964804	0.014492753623188406	0.010351966873706004	0.010351966873706004	0.014492753623188406	0.008281573498964804	0.010351966873706004	0.012422360248447204	0.014492753623188406	0.004140786749482402	0.008281573498964804	0.008281573498964804	0.012422360248447204	0.010351966873706004	0.008281573498964804	0.004140786749482402	0.006211180124223602	0.008281573498964804	0.012422360248447204	0.012422360248447204	0.016563146997929608	0.004140786749482402	0.012422360248447204	0.008281573498964804	0.012422360248447204	0.006211180124223602
Lambda_1:	0.006048387096774193	0.016129032258064516	0.008064516129032258	0.016129032258064516	0.006048387096774193	0.008064516129032258	0.006048387096774193	0.010080645161290322	0.004032258064516129	0.006048387096774193	0.006048387096774193	0.004032258064516129	0.012096774193548387	0.006048387096774193	0.004032258064516129	0.016129032258064516	0.010080645161290322	0.010080645161290322	0.008064516129032258	0.012096774193548387	0.010080645161290322	0.010080645161290322	0.010080645161290322	0.016129032258064516	0.004032258064516129	0.006048387096774193	0.006048387096774193	0.008064516129032258	0.006048387096774193	0.012096774193548387	0.006048387096774193	0.012096774193548387	0.014112903225806451	0.016129032258064516	0.006048387096774193	0.004032258064516129	0.010080645161290322	0.006048387096774193	0.008064516129032258	0.016129032258064516	0.006048387096774193	0.012096774193548387	0.010080645161290322	0.014112903225806451	0.004032258064516129	0.010080645161290322	0.014112903225806451	0.016129032258064516	0.006048387096774193	0.006048387096774193	0.004032258064516129	0.012096774193548387	0.008064516129032258	0.008064516129032258	0.010080645161290322	0.006048387096774193	0.006048387096774193	0.014112903225806451	0.016129032258064516	0.010080645161290322	0.010080645161290322	0.012096774193548387	0.012096774193548387	0.010080645161290322	0.016129032258064516	0.016129032258064516	0.010080645161290322	0.016129032258064516	0.010080645161290322	0.012096774193548387	0.012096774193548387	0.014112903225806451	0.012096774193548387	0.006048387096774193	0.016129032258064516	0.016129032258064516	0.012096774193548387	0.004032258064516129	0.016129032258064516	0.004032258064516129	0.014112903225806451	0.004032258064516129	0.006048387096774193	0.010080645161290322	0.010080645161290322	0.016129032258064516	0.010080645161290322	0.016129032258064516	0.004032258064516129	0.012096774193548387	0.010080645161290322	0.006048387096774193	0.014112903225806451	0.012096774193548387	0.008064516129032258	0.016129032258064516	0.010080645161290322	0.006048387096774193	0.014112903225806451	0.006048387096774193
Lambda_2:	0.003875968992248062	0.011627906976744186	0.007751937984496124	0.009689922480620155	0.015503875968992248	0.009689922480620155	0.005813953488372093	0.007751937984496124	0.015503875968992248	0.011627906976744186	0.013565891472868217	0.003875968992248062	0.015503875968992248	0.009689922480620155	0.007751937984496124	0.015503875968992248	0.007751937984496124	0.015503875968992248	0.009689922480620155	0.013565891472868217	0.015503875968992248	0.013565891472868217	0.009689922480620155	0.009689922480620155	0.005813953488372093	0.015503875968992248	0.003875968992248062	0.009689922480620155	0.015503875968992248	0.003875968992248062	0.013565891472868217	0.005813953488372093	0.005813953488372093	0.007751937984496124	0.015503875968992248	0.011627906976744186	0.013565891472868217	0.015503875968992248	0.011627906976744186	0.009689922480620155	0.013565891472868217	0.009689922480620155	0.013565891472868217	0.003875968992248062	0.013565891472868217	0.013565891472868217	0.011627906976744186	0.011627906976744186	0.013565891472868217	0.007751937984496124	0.007751937984496124	0.003875968992248062	0.013565891472868217	0.011627906976744186	0.007751937984496124	0.007751937984496124	0.015503875968992248	0.015503875968992248	0.011627906976744186	0.013565891472868217	0.005813953488372093	0.011627906976744186	0.013565891472868217	0.009689922480620155	0.005813953488372093	0.011627906976744186	0.015503875968992248	0.007751937984496124	0.013565891472868217	0.009689922480620155	0.015503875968992248	0.007751937984496124	0.011627906976744186	0.003875968992248062	0.005813953488372093	0.005813953488372093	0.007751937984496124	0.009689922480620155	0.005813953488372093	0.015503875968992248	0.007751937984496124	0.005813953488372093	0.015503875968992248	0.007751937984496124	0.005813953488372093	0.009689922480620155	0.005813953488372093	0.015503875968992248	0.005813953488372093	0.005813953488372093	0.011627906976744186	0.011627906976744186	0.007751937984496124	0.003875968992248062	0.009689922480620155	0.005813953488372093	0.005813953488372093	0.011627906976744186	0.003875968992248062	0.003875968992248062
