(NUMBER_COMPETITOR,I,J,K)	(5,30,30,200)
COMPETITORS	28	4	12	27	1
k=85:	9	15	27	7	3	14	4	11	0	22	16	23	6	26	8	25	29	13	18	1	2	19	17	12	5	21	20	24	10	28
k=86:	5	10	21	16	14	12	26	20	6	11	19	8	18	3	4	1	23	24	28	17	27	29	2	7	9	22	15	25	13	0
k=87:	24	22	1	25	27	28	18	20	26	17	11	5	14	10	3	23	4	12	21	15	7	9	19	2	0	13	8	16	6	29
k=88:	1	27	9	12	7	13	17	24	14	4	0	19	10	5	20	18	25	29	16	21	15	6	23	26	2	3	22	28	11	8
k=89:	4	27	10	26	6	11	29	0	16	18	9	24	17	12	14	23	2	22	13	19	5	8	20	7	15	3	1	25	28	21
k=90:	5	9	24	3	11	0	19	29	21	1	27	14	23	26	16	13	2	4	18	10	28	22	15	20	17	25	7	8	6	12
k=91:	1	17	27	4	20	15	12	29	10	19	9	6	25	8	26	22	11	14	18	21	23	7	2	0	16	28	5	3	24	13
k=92:	1	14	10	25	6	24	19	8	2	0	12	3	13	20	23	27	4	17	16	26	7	21	29	15	5	28	22	18	9	11
k=93:	10	22	16	28	24	13	25	5	27	7	26	1	6	3	20	11	18	9	4	0	15	8	2	23	21	29	12	17	19	14
k=94:	20	5	13	4	27	23	10	19	28	12	16	11	18	8	29	1	25	0	15	21	24	26	22	9	7	14	6	2	3	17
k=95:	8	14	11	6	2	12	26	20	27	1	28	4	9	23	10	5	22	24	19	29	3	17	13	0	16	7	21	25	18	15
k=96:	5	1	23	3	28	11	2	14	25	26	18	24	0	8	16	10	13	22	9	15	19	21	17	4	20	6	7	29	27	12
k=97:	13	14	20	17	8	5	3	18	26	15	10	23	6	2	21	22	1	19	7	9	0	12	29	27	16	25	28	4	11	24
k=98:	10	2	7	24	15	28	5	17	25	13	12	14	26	20	27	9	0	22	16	11	18	8	1	23	21	6	29	4	19	3
k=99:	21	9	3	13	2	10	28	4	8	19	26	25	18	0	23	16	6	17	11	20	29	12	1	14	7	24	15	22	27	5
k=100:	27	21	1	4	9	11	28	17	29	13	22	18	14	26	6	12	24	16	7	0	8	15	20	25	23	2	10	19	3	5
k=101:	28	13	12	3	15	21	11	4	1	22	17	19	26	6	5	27	7	25	16	20	0	18	9	8	2	24	10	23	29	14
k=102:	16	4	1	6	3	5	10	15	8	27	25	0	9	20	23	17	29	21	14	11	26	7	12	2	28	19	22	18	24	13
k=103:	13	3	16	8	2	21	25	10	23	12	15	9	19	6	28	4	18	5	24	20	1	17	27	22	0	26	11	7	14	29
k=104:	16	11	27	28	2	5	6	12	4	23	14	22	3	24	29	26	13	18	10	19	0	9	15	17	25	7	21	8	1	20
k=105:	24	23	22	11	3	16	13	27	26	10	2	0	21	19	29	1	28	6	20	4	18	7	8	17	5	25	15	14	9	12
k=106:	14	1	20	23	21	8	27	11	22	24	28	16	25	4	15	6	5	17	2	12	13	9	0	3	18	29	7	19	10	26
k=107:	18	23	24	20	16	28	7	26	3	11	22	5	12	10	15	19	9	17	25	1	0	6	8	13	29	14	2	4	21	27
k=108:	12	13	22	17	3	18	10	6	2	27	25	8	26	1	11	19	9	14	24	7	4	15	20	29	16	21	0	23	28	5
k=109:	8	23	25	7	12	29	16	5	14	6	9	18	22	11	13	2	4	15	0	19	27	3	26	24	28	10	1	17	20	21
k=110:	11	24	9	28	25	6	15	8	14	1	18	7	27	10	16	2	26	29	19	12	23	22	0	3	21	13	20	17	5	4
k=111:	17	28	2	27	24	11	3	7	22	9	21	25	6	23	8	15	1	10	4	16	18	26	29	5	14	0	19	12	20	13
k=112:	4	28	20	9	10	1	7	22	17	13	15	23	27	11	5	6	19	26	14	24	29	25	8	18	0	2	16	12	21	3
k=113:	6	19	18	24	1	13	22	14	11	4	15	7	8	25	29	23	10	21	17	20	16	27	0	5	26	9	28	12	3	2
k=114:	24	22	20	6	13	29	0	5	14	9	8	23	12	2	10	28	18	26	1	3	11	27	7	4	25	19	21	15	16	17
k=115:	9	21	20	5	24	18	0	14	17	4	23	29	7	1	8	16	15	19	26	2	27	13	28	22	10	25	12	3	6	11
k=116:	11	26	13	15	9	14	23	7	6	16	17	1	0	3	25	5	4	18	22	20	21	10	24	29	27	28	2	8	12	19
k=117:	20	24	17	6	27	0	21	12	29	10	8	9	7	11	19	16	23	18	25	2	15	13	4	14	3	1	5	22	28	26
k=118:	7	2	6	19	27	21	10	28	20	26	5	3	18	0	17	9	11	8	4	14	23	29	25	24	13	15	22	16	12	1
k=119:	23	29	6	27	1	7	8	14	4	17	18	28	26	21	25	0	9	19	16	15	24	3	22	2	10	11	12	5	20	13
k=120:	13	19	26	12	8	3	25	11	21	1	28	29	22	20	6	23	18	7	17	4	15	27	14	10	5	24	16	2	0	9
k=121:	9	22	24	17	27	8	26	21	12	2	10	5	4	15	1	20	25	14	16	11	6	13	29	7	23	0	19	18	28	3
k=122:	15	19	10	18	23	24	17	5	8	27	20	22	28	4	1	3	21	12	0	7	9	13	14	29	6	16	25	2	11	26
k=123:	1	23	13	27	8	15	26	6	17	21	22	24	4	3	9	25	29	0	19	20	12	5	14	28	16	10	2	18	7	11
k=124:	23	5	15	4	26	14	25	17	6	1	2	19	27	10	18	22	11	13	3	9	29	12	21	8	24	0	20	7	28	16
k=125:	16	2	10	5	0	4	29	14	12	28	13	26	27	20	17	6	9	24	11	15	1	21	22	8	18	7	25	23	3	19
k=126:	25	10	26	2	23	21	5	20	8	19	24	13	1	4	9	3	29	18	28	0	17	6	15	11	7	27	16	14	12	22
k=127:	13	27	25	17	28	7	19	0	8	9	12	2	1	20	29	5	15	3	10	26	22	23	16	21	14	6	24	18	4	11
k=128:	7	22	24	10	4	11	2	19	18	3	1	9	0	13	8	21	17	14	26	29	6	15	28	27	25	20	23	16	5	12
k=129:	29	28	11	16	27	0	15	10	8	23	21	2	6	13	3	25	12	18	4	5	9	14	1	7	26	24	17	19	20	22
k=130:	1	17	23	20	8	9	22	2	3	6	15	21	27	11	29	12	7	14	5	13	26	25	0	18	16	28	4	24	19	10
k=131:	19	11	15	23	26	17	27	9	5	13	16	18	3	4	29	6	12	20	2	0	7	24	25	8	22	21	1	28	10	14
k=132:	4	23	16	12	27	13	1	11	29	24	8	14	21	15	10	17	6	20	19	25	2	28	18	22	0	3	5	26	7	9
k=133:	8	12	26	0	16	14	24	21	3	27	1	6	23	11	5	18	4	17	29	7	22	20	9	13	19	28	2	15	25	10
k=134:	20	1	19	29	25	23	22	2	11	14	5	28	26	8	7	17	0	3	4	6	13	16	12	27	21	15	18	9	24	10
k=135:	7	15	10	23	1	25	24	12	18	14	11	29	2	20	5	6	19	17	22	27	9	26	16	28	21	3	4	8	13	0
k=136:	27	12	6	1	17	28	25	29	11	14	24	3	0	26	5	7	9	4	15	22	21	2	18	8	13	19	10	16	23	20
k=137:	14	16	15	22	3	2	1	12	10	26	13	29	17	4	6	25	23	21	28	11	27	20	18	8	9	19	0	7	5	24
k=138:	7	10	29	2	16	21	3	11	12	23	6	14	9	8	4	26	13	27	5	22	20	24	19	28	15	17	0	18	25	1
k=139:	1	20	5	16	7	0	23	28	18	2	17	11	8	25	3	15	6	9	26	24	27	10	4	19	13	29	14	12	21	22
k=140:	26	28	22	5	19	29	10	27	7	11	24	4	9	3	17	12	2	13	23	15	0	25	16	21	20	14	18	8	1	6
k=141:	6	11	12	18	3	17	7	8	15	23	24	2	27	4	13	26	28	5	0	16	14	22	19	29	25	9	10	1	21	20
k=142:	5	12	0	4	18	11	13	25	8	20	26	2	27	23	19	24	14	9	29	15	10	17	22	16	7	3	1	28	6	21
k=143:	11	8	16	14	26	24	18	13	22	25	3	29	2	27	7	10	23	20	15	0	12	17	19	1	4	21	5	9	28	6
k=144:	8	7	22	24	12	21	13	1	0	27	9	25	28	14	6	4	18	2	3	11	5	15	20	23	19	26	16	29	10	17
k=145:	27	9	28	0	24	5	15	11	14	21	26	3	18	17	13	2	29	6	1	7	22	8	19	23	25	10	20	4	12	16
k=146:	22	21	20	25	7	6	14	15	27	23	12	1	11	0	13	9	28	17	26	5	3	18	24	10	16	4	8	19	2	29
k=147:	28	11	1	6	0	26	14	5	21	13	20	9	10	29	25	7	19	17	16	12	2	27	15	3	22	4	18	8	23	24
k=148:	13	5	29	27	10	24	28	19	2	8	22	26	0	21	16	4	15	7	20	17	23	18	25	9	11	3	14	12	1	6
k=149:	9	27	26	14	4	10	24	2	12	29	23	16	6	20	8	11	13	28	19	25	21	0	7	3	15	22	18	17	1	5
k=150:	0	12	15	27	24	11	16	10	13	8	5	23	21	7	18	25	28	6	29	17	14	26	9	20	4	19	1	3	2	22
k=151:	27	22	25	6	29	5	0	26	2	16	24	19	3	21	1	28	9	14	18	20	4	8	11	23	12	13	15	10	7	17
k=152:	6	25	15	21	12	3	29	19	24	1	27	7	26	18	23	13	10	22	0	8	5	16	2	28	20	17	4	9	11	14
k=153:	4	25	27	6	9	26	23	20	11	28	2	17	7	21	24	22	12	16	13	1	10	29	0	8	14	3	18	19	15	5
k=154:	19	4	8	11	10	5	14	21	22	15	16	29	20	25	24	2	13	18	0	3	7	17	23	28	27	1	9	6	12	26
k=155:	4	26	6	24	12	15	10	17	21	3	14	20	19	13	16	18	29	9	8	2	23	11	25	7	5	1	22	28	0	27
k=156:	2	8	25	9	21	7	13	24	5	23	10	4	16	22	19	17	26	27	29	18	20	12	14	1	15	6	11	28	3	0
k=157:	23	7	18	4	24	15	25	0	26	16	1	20	2	21	6	28	13	22	14	29	17	11	9	3	12	19	10	27	5	8
k=158:	2	20	12	22	1	25	8	7	18	6	11	24	3	17	10	29	26	5	19	9	4	21	13	0	28	14	23	27	15	16
k=159:	28	16	21	14	15	29	17	12	6	22	26	13	3	25	7	23	9	5	27	19	20	8	2	11	10	4	24	0	18	1
k=160:	28	14	16	9	5	27	23	15	0	13	7	1	29	21	20	19	12	4	8	25	10	2	24	3	17	6	11	26	22	18
k=161:	16	7	1	0	18	8	3	15	23	11	6	5	17	20	4	12	2	10	25	13	19	28	21	14	26	27	22	24	9	29
k=162:	13	28	3	1	15	16	23	10	25	29	2	14	17	22	19	11	6	5	9	4	26	27	18	7	8	20	24	21	12	0
k=163:	17	29	14	11	6	23	1	21	20	15	28	26	2	0	19	4	8	9	7	22	5	13	3	27	12	16	18	25	24	10
k=164:	27	7	4	24	19	14	22	1	26	20	12	2	9	6	18	11	17	13	29	23	25	15	10	28	8	3	5	0	21	16
k=165:	22	14	26	2	9	19	27	25	16	15	28	23	7	4	24	0	13	29	11	3	5	12	21	20	1	10	18	8	17	6
k=166:	11	14	13	17	16	15	22	23	10	24	12	1	4	9	19	20	2	21	7	6	18	26	3	8	29	5	28	27	25	0
k=167:	19	20	26	23	8	11	10	14	13	24	1	12	5	16	29	9	7	15	0	6	25	4	18	28	3	27	2	22	21	17
k=168:	12	24	16	1	0	20	5	4	7	26	11	21	23	13	9	25	19	10	27	8	14	17	3	28	18	6	2	29	15	22
k=169:	17	2	1	13	5	18	19	15	24	27	28	25	9	14	29	11	23	3	10	0	7	21	26	22	16	8	6	4	20	12
k=170:	25	13	1	11	14	5	16	9	6	19	0	20	24	27	18	2	10	28	8	17	29	22	15	7	23	12	3	4	26	21
k=171:	22	14	21	4	25	29	6	11	1	15	9	8	7	18	20	17	5	10	0	19	3	23	26	16	28	13	12	24	2	27
k=172:	6	13	9	5	4	21	15	29	18	2	16	11	19	10	3	28	8	7	12	25	0	20	17	1	26	22	23	24	14	27
k=173:	12	17	23	2	27	5	24	22	3	13	25	15	8	7	0	20	1	21	11	26	4	9	29	16	19	10	6	28	14	18
k=174:	6	8	5	12	2	3	29	16	21	9	14	26	22	7	19	17	10	0	27	13	4	25	15	11	1	23	28	20	18	24
k=175:	9	17	26	8	19	23	27	4	10	28	20	2	13	0	14	22	29	24	7	6	1	12	21	18	11	16	15	25	5	3
k=176:	24	23	1	11	2	12	6	16	14	9	7	21	15	10	5	3	8	4	17	18	20	29	27	26	13	0	25	22	28	19
k=177:	10	29	28	2	17	11	12	5	7	13	18	22	6	0	9	4	20	16	1	26	24	27	25	8	21	19	23	14	15	3
k=178:	17	9	26	23	14	15	13	22	25	19	16	21	1	29	18	10	24	11	6	20	2	28	3	27	7	5	8	0	4	12
k=179:	18	28	26	11	2	0	9	20	8	29	21	5	27	4	19	15	17	12	10	13	24	7	3	1	23	14	16	6	25	22
k=180:	18	17	7	26	10	14	23	1	0	3	6	19	25	20	24	22	8	4	21	28	5	15	13	16	27	29	11	9	12	2
k=181:	8	23	20	18	25	29	7	3	6	11	21	26	12	28	14	1	24	27	5	22	15	10	13	9	4	17	2	16	0	19
k=182:	0	1	16	3	5	19	24	23	27	8	22	26	10	25	13	11	9	20	18	4	15	7	28	17	6	29	21	12	2	14
k=183:	1	23	10	2	11	9	14	21	26	16	25	6	28	15	8	22	18	19	13	24	27	20	3	7	0	5	17	4	12	29
k=184:	8	16	20	19	15	14	1	11	17	28	10	3	2	21	26	27	9	25	29	22	23	12	7	5	13	4	24	0	6	18
k=185:	22	17	23	6	1	14	16	7	11	9	26	12	24	28	25	4	18	8	29	19	27	0	10	20	3	15	2	13	21	5
k=186:	9	13	0	26	15	3	27	25	19	28	14	6	23	5	1	2	17	24	7	16	21	4	18	22	29	20	8	10	12	11
k=187:	9	29	20	18	1	11	22	17	28	19	21	24	10	14	2	23	7	16	27	5	6	13	4	8	3	12	26	0	15	25
k=188:	27	8	5	26	6	11	0	18	12	14	20	29	23	2	1	22	24	3	9	28	17	15	25	13	7	4	19	16	10	21
k=189:	19	8	24	23	9	17	6	15	2	18	5	21	12	28	14	27	13	7	22	10	26	4	11	0	16	25	20	1	29	3
k=190:	12	14	1	17	9	3	8	27	10	19	21	0	7	13	18	2	6	4	22	28	20	23	11	26	16	5	24	29	25	15
k=191:	22	14	15	12	24	8	4	13	0	17	6	26	29	19	2	11	1	16	3	9	18	10	20	27	5	28	7	23	21	25
k=192:	19	3	12	9	2	1	16	13	25	27	20	5	0	14	17	21	24	22	4	29	11	7	26	28	6	8	18	23	10	15
k=193:	23	15	6	20	0	29	9	14	2	16	17	5	26	28	4	11	24	8	21	13	7	19	3	12	27	22	25	10	18	1
k=194:	18	9	19	7	22	16	28	13	14	6	17	11	20	27	1	29	24	10	3	2	25	8	26	12	15	21	0	23	5	4
k=195:	3	14	11	28	21	15	29	19	9	18	23	4	7	10	20	24	17	8	1	13	26	16	25	6	2	0	22	12	27	5
k=196:	10	3	4	23	11	27	22	24	13	18	1	2	12	7	14	15	9	0	21	6	25	26	29	19	16	8	20	28	17	5
k=197:	18	14	22	2	1	5	11	28	20	26	16	6	15	0	21	4	27	8	12	10	9	29	7	23	17	24	25	13	3	19
k=198:	12	10	9	26	18	7	27	21	23	16	24	17	0	29	25	19	2	15	11	5	14	1	6	20	28	8	3	22	13	4
k=199:	14	1	8	13	29	22	7	6	15	9	21	11	18	16	0	17	28	3	20	24	19	27	25	4	10	12	26	5	2	23
