(NUMBER_COMPETITOR,I,J,K)	(5,30,30,100)
COMPETITORS	19	8	2	14	24
k=17:	6	16	2	1	24	26	11	22	13	19	17	12	0	15	8	29	28	14	10	18	4	21	3	27	20	9	23	7	5	25
k=18:	24	4	15	29	14	22	20	10	6	16	3	7	26	1	23	19	2	9	21	12	5	18	25	13	17	27	0	28	8	11
k=19:	5	27	19	21	23	15	25	8	28	10	26	22	20	11	1	0	24	6	12	13	16	7	18	9	17	2	14	3	4	29
k=20:	9	8	26	14	0	29	1	28	21	5	24	12	6	25	2	27	22	15	23	4	3	20	13	17	18	19	11	10	16	7
k=21:	1	28	16	24	14	2	5	29	10	8	9	21	6	27	25	11	18	12	22	4	0	20	26	3	13	7	17	23	19	15
k=22:	2	6	24	5	19	28	7	9	4	27	13	26	16	22	23	0	11	10	20	25	15	12	18	8	29	1	21	3	17	14
k=23:	20	22	24	9	5	17	14	6	13	1	23	16	19	8	4	18	11	7	25	10	2	26	21	0	27	28	29	12	15	3
k=24:	18	3	20	26	23	28	12	14	29	17	1	25	24	22	21	8	6	15	10	2	7	27	0	11	19	5	9	13	16	4
k=25:	25	14	26	27	29	13	4	28	1	16	7	10	0	6	11	17	22	19	24	9	5	21	23	15	3	20	18	8	2	12
k=26:	14	8	12	7	15	27	3	16	19	21	9	5	13	0	24	23	11	29	18	6	28	26	20	2	17	10	1	25	22	4
k=27:	10	25	4	20	16	6	2	7	5	0	13	1	17	28	27	24	8	15	11	9	22	3	29	23	12	21	26	18	19	14
k=28:	5	13	1	28	6	9	4	16	25	12	18	23	15	20	21	7	26	8	24	3	17	29	0	11	22	19	27	10	14	2
k=29:	13	17	3	26	19	22	12	24	16	20	5	10	28	21	9	23	4	6	7	29	0	15	27	18	2	8	1	25	14	11
k=30:	6	11	3	12	9	21	8	2	0	29	18	1	17	13	15	19	22	16	28	7	5	14	25	4	20	24	26	23	27	10
k=31:	28	10	25	8	1	20	18	11	29	4	17	13	21	5	15	26	6	23	0	27	12	2	7	3	16	19	14	24	22	9
k=32:	18	16	9	6	10	3	23	2	1	5	22	15	28	20	21	17	13	0	29	25	24	26	11	27	8	12	7	19	14	4
k=33:	0	17	23	25	19	10	18	12	21	24	3	8	7	4	5	26	1	13	28	27	16	29	6	20	22	2	14	9	11	15
k=34:	11	20	6	0	27	16	2	29	10	3	15	22	13	9	4	14	25	1	18	8	28	24	21	17	5	26	23	7	12	19
k=35:	25	13	17	12	6	28	11	18	23	4	20	14	19	26	7	22	1	8	5	27	3	2	9	16	24	10	15	0	29	21
k=36:	10	15	29	24	13	20	12	17	18	16	2	6	8	1	25	9	3	5	21	26	4	14	7	28	19	0	11	22	27	23
k=37:	26	21	12	2	6	5	14	3	10	18	28	9	27	22	7	24	17	15	23	8	0	25	19	4	13	1	16	29	20	11
k=38:	5	18	26	29	8	22	20	25	28	23	16	1	4	14	2	13	12	27	9	6	10	7	11	15	17	24	21	19	0	3
k=39:	11	10	14	19	7	24	8	22	28	6	5	20	0	27	26	21	4	1	25	15	17	12	16	23	29	3	18	2	9	13
k=40:	8	26	1	0	22	20	16	25	7	27	21	12	23	3	6	24	28	4	18	2	9	10	5	29	19	15	14	11	17	13
k=41:	11	22	23	19	9	14	1	12	27	15	25	13	17	18	16	21	26	10	6	2	0	5	29	4	28	7	3	8	20	24
k=42:	13	24	4	10	3	29	6	20	0	25	9	26	15	14	12	1	8	11	16	19	28	2	21	18	7	17	22	27	5	23
k=43:	15	20	8	11	9	3	26	4	5	1	27	22	18	7	14	24	28	2	21	17	29	6	13	16	10	19	25	0	12	23
k=44:	2	10	21	0	17	9	7	23	11	26	20	12	22	29	19	15	6	14	27	4	16	24	13	3	5	18	1	28	8	25
k=45:	13	12	0	17	16	24	18	21	1	2	5	7	8	6	11	9	27	26	28	15	19	25	4	14	23	3	20	29	22	10
k=46:	0	27	7	5	29	11	23	18	24	3	26	2	12	28	4	13	20	1	25	21	15	22	14	6	9	17	10	16	8	19
k=47:	25	14	27	22	4	18	1	28	16	11	24	15	10	3	23	9	26	0	19	17	7	13	8	29	20	21	6	2	12	5
k=48:	0	2	6	26	20	17	9	1	23	24	4	16	5	10	28	25	12	18	29	19	13	15	27	7	14	8	21	3	11	22
k=49:	7	28	19	29	11	5	15	24	17	16	25	2	23	27	18	21	0	20	14	3	12	4	26	22	9	10	13	6	8	1
k=50:	25	5	4	29	20	19	28	17	26	24	6	1	2	0	15	14	13	10	16	27	12	22	8	7	3	18	11	9	21	23
k=51:	27	3	9	21	28	6	20	25	0	1	22	16	2	15	4	19	29	23	14	11	12	17	10	13	26	8	5	24	18	7
k=52:	1	8	10	22	21	24	9	7	16	19	18	27	0	25	20	26	28	4	23	14	11	2	3	12	6	13	17	5	15	29
k=53:	15	16	24	10	27	9	6	3	22	20	12	5	0	8	4	1	21	17	2	28	11	13	7	18	14	19	25	26	29	23
k=54:	12	13	17	3	20	4	22	7	9	25	8	29	23	11	2	16	27	15	19	1	18	21	28	26	10	5	24	14	0	6
k=55:	24	12	15	5	19	9	14	0	4	10	27	29	26	13	3	6	18	8	1	21	17	11	16	7	2	20	28	25	23	22
k=56:	14	21	6	26	15	10	1	16	11	0	12	28	8	22	17	24	2	23	13	4	19	20	9	5	27	25	29	18	3	7
k=57:	29	1	26	22	11	28	12	21	2	25	9	27	18	20	19	10	24	6	8	23	5	14	3	7	15	16	13	4	17	0
k=58:	6	11	0	7	22	15	24	25	20	1	16	4	8	19	10	26	12	3	2	5	9	28	17	14	23	21	27	13	29	18
k=59:	24	0	2	28	19	18	10	11	23	14	3	20	12	13	17	1	9	21	22	8	15	26	25	27	7	4	29	6	16	5
k=60:	0	18	13	16	27	15	19	22	20	1	21	29	7	17	14	24	8	3	25	26	5	6	10	12	4	9	11	23	28	2
k=61:	4	1	5	25	23	11	16	14	3	19	26	0	24	6	20	22	12	28	10	21	2	7	9	15	29	18	8	13	27	17
k=62:	25	5	29	27	0	12	3	8	14	16	20	15	26	11	2	10	23	28	18	19	4	6	13	1	21	7	17	9	24	22
k=63:	3	11	13	2	4	19	21	24	8	14	10	5	18	0	20	17	27	26	15	9	7	23	22	6	12	1	25	16	29	28
k=64:	8	11	6	3	9	23	12	15	5	1	19	10	22	7	21	13	25	26	16	29	4	17	14	0	28	20	2	27	18	24
k=65:	28	15	4	23	25	24	0	20	19	16	14	18	2	10	21	9	13	17	22	1	26	11	29	6	3	27	12	7	8	5
k=66:	10	7	17	20	26	11	4	16	24	18	0	25	21	13	1	2	29	27	6	28	15	9	19	8	23	3	5	12	22	14
k=67:	16	3	26	24	5	29	2	12	18	9	22	27	11	10	28	1	25	23	14	8	0	19	17	6	21	13	4	7	20	15
k=68:	0	18	11	27	25	10	21	2	15	3	28	9	17	26	13	5	1	4	12	16	8	7	24	14	19	20	29	23	6	22
k=69:	14	1	24	20	8	29	16	2	26	11	12	22	7	4	10	15	28	19	17	18	0	3	21	6	27	9	25	5	13	23
k=70:	11	4	21	15	20	1	13	0	29	19	9	6	28	2	26	16	12	10	22	18	23	25	24	27	8	14	7	17	3	5
k=71:	4	23	25	20	2	1	5	28	27	18	22	3	8	19	7	26	13	12	9	17	11	14	15	16	21	6	29	0	24	10
k=72:	6	12	28	19	3	21	8	4	16	9	29	20	5	26	23	27	13	1	18	17	7	0	2	24	14	10	15	22	11	25
k=73:	24	9	7	4	8	2	5	25	16	0	11	29	1	13	3	15	6	19	18	10	23	14	22	20	12	28	17	27	21	26
k=74:	8	5	10	28	27	24	4	26	18	15	6	21	13	7	1	14	0	16	9	25	12	23	22	17	19	29	3	11	2	20
k=75:	9	7	21	5	2	28	24	0	14	3	22	1	27	20	11	25	10	12	19	17	29	13	4	23	8	15	26	6	18	16
k=76:	9	0	25	29	23	16	5	13	1	24	8	26	7	11	18	22	6	12	10	4	3	2	17	28	19	15	27	20	21	14
k=77:	16	20	8	24	17	9	18	15	5	14	19	12	1	26	11	28	2	29	13	10	25	23	4	21	0	22	7	3	27	6
k=78:	10	24	2	8	14	16	28	21	23	17	20	12	19	26	15	6	7	11	0	22	29	27	4	3	25	5	9	13	18	1
k=79:	4	0	22	29	6	5	24	9	20	23	13	18	7	21	26	11	16	17	2	12	28	19	27	10	8	3	1	25	15	14
k=80:	14	23	15	10	24	29	26	11	6	19	0	27	28	20	4	25	12	5	13	22	18	1	8	2	3	16	7	17	9	21
k=81:	0	8	22	15	26	10	7	25	4	2	5	17	3	20	18	21	13	29	6	11	1	28	9	14	19	12	23	27	16	24
k=82:	29	5	8	2	19	27	20	23	0	9	3	17	18	16	26	7	15	10	1	25	11	21	12	24	28	13	4	22	14	6
k=83:	4	20	21	27	3	11	6	0	9	25	23	1	15	8	10	22	14	2	12	24	28	5	7	13	17	19	18	26	29	16
k=84:	4	0	27	9	16	2	26	8	19	1	13	20	23	14	6	10	29	21	24	11	5	18	25	17	7	28	22	15	12	3
k=85:	24	12	6	23	14	13	28	4	20	17	27	25	0	9	10	21	18	8	1	16	22	2	3	15	19	11	5	26	7	29
k=86:	14	4	2	9	18	24	22	28	11	16	5	29	21	1	23	26	15	7	20	17	25	6	3	12	10	13	8	19	27	0
k=87:	12	14	5	6	4	7	29	20	25	8	27	2	0	19	16	9	23	17	28	1	15	22	26	24	3	13	10	21	18	11
k=88:	9	20	4	29	28	15	5	0	16	14	25	2	7	10	12	24	1	18	8	17	21	13	26	11	23	19	27	22	6	3
k=89:	4	22	9	5	3	24	0	2	14	8	17	13	1	29	26	10	27	12	6	11	21	15	18	23	25	28	19	16	20	7
k=90:	23	22	29	26	25	6	16	18	2	7	10	21	27	24	5	19	1	9	3	17	15	12	20	11	28	14	4	13	8	0
k=91:	27	25	0	21	28	19	15	18	23	5	8	7	17	22	24	20	10	3	6	12	29	14	4	13	11	16	26	9	1	2
k=92:	4	13	2	16	7	11	12	20	25	8	21	5	3	19	10	23	26	29	18	17	1	14	15	6	22	0	9	28	27	24
k=93:	10	4	16	20	17	28	8	18	3	1	29	26	9	5	19	13	14	6	7	0	23	24	22	21	15	27	25	11	12	2
k=94:	2	23	4	29	6	14	26	18	22	1	24	13	15	12	17	5	0	28	20	9	11	7	10	25	8	19	3	27	16	21
k=95:	29	13	5	4	9	12	27	8	16	1	26	15	18	14	17	21	19	28	20	24	11	6	0	23	2	25	3	10	7	22
k=96:	11	6	29	10	23	9	12	13	16	8	28	22	5	17	27	18	0	3	24	7	14	2	15	20	25	26	19	4	21	1
k=97:	23	26	8	5	0	9	27	29	7	10	25	20	13	1	28	18	17	6	11	14	2	15	21	16	3	24	12	4	22	19
k=98:	10	7	19	26	28	14	11	2	4	8	13	5	16	17	15	18	0	22	29	12	23	1	3	27	25	24	21	6	9	20
k=99:	27	10	11	19	16	24	23	14	28	5	2	20	4	6	1	22	13	17	8	15	12	26	25	18	21	3	0	7	29	9
Lambda_0:	0.010224948875255624	0.016359918200409	0.016359918200409	0.016359918200409	0.014314928425357873	0.016359918200409	0.010224948875255624	0.012269938650306749	0.014314928425357873	0.016359918200409	0.0081799591002045	0.00408997955010225	0.012269938650306749	0.0081799591002045	0.014314928425357873	0.014314928425357873	0.00408997955010225	0.016359918200409	0.00408997955010225	0.00408997955010225	0.00408997955010225	0.0081799591002045	0.0081799591002045	0.014314928425357873	0.00408997955010225	0.00408997955010225	0.014314928425357873	0.012269938650306749	0.0081799591002045	0.00408997955010225	0.010224948875255624	0.00408997955010225	0.014314928425357873	0.00408997955010225	0.00408997955010225	0.012269938650306749	0.016359918200409	0.00408997955010225	0.006134969325153374	0.012269938650306749	0.0081799591002045	0.00408997955010225	0.012269938650306749	0.014314928425357873	0.010224948875255624	0.014314928425357873	0.00408997955010225	0.00408997955010225	0.016359918200409	0.016359918200409	0.006134969325153374	0.0081799591002045	0.012269938650306749	0.006134969325153374	0.0081799591002045	0.00408997955010225	0.016359918200409	0.006134969325153374	0.012269938650306749	0.012269938650306749	0.016359918200409	0.010224948875255624	0.012269938650306749	0.010224948875255624	0.012269938650306749	0.006134969325153374	0.014314928425357873	0.012269938650306749	0.006134969325153374	0.0081799591002045	0.010224948875255624	0.016359918200409	0.014314928425357873	0.016359918200409	0.0081799591002045	0.010224948875255624	0.00408997955010225	0.00408997955010225	0.016359918200409	0.0081799591002045	0.0081799591002045	0.016359918200409	0.016359918200409	0.012269938650306749	0.0081799591002045	0.016359918200409	0.014314928425357873	0.00408997955010225	0.006134969325153374	0.00408997955010225	0.00408997955010225	0.014314928425357873	0.0081799591002045	0.00408997955010225	0.010224948875255624	0.0081799591002045	0.012269938650306749	0.00408997955010225	0.0081799591002045	0.00408997955010225
Lambda_1:	0.015296367112810707	0.015296367112810707	0.015296367112810707	0.009560229445506692	0.0057361376673040155	0.009560229445506692	0.009560229445506692	0.0076481835564053535	0.0038240917782026767	0.015296367112810707	0.009560229445506692	0.011472275334608031	0.0057361376673040155	0.0076481835564053535	0.009560229445506692	0.009560229445506692	0.0076481835564053535	0.015296367112810707	0.015296367112810707	0.009560229445506692	0.015296367112810707	0.01338432122370937	0.0057361376673040155	0.015296367112810707	0.009560229445506692	0.01338432122370937	0.011472275334608031	0.011472275334608031	0.015296367112810707	0.01338432122370937	0.011472275334608031	0.009560229445506692	0.011472275334608031	0.0057361376673040155	0.009560229445506692	0.015296367112810707	0.009560229445506692	0.015296367112810707	0.01338432122370937	0.011472275334608031	0.0057361376673040155	0.01338432122370937	0.015296367112810707	0.01338432122370937	0.011472275334608031	0.011472275334608031	0.0057361376673040155	0.0057361376673040155	0.009560229445506692	0.011472275334608031	0.011472275334608031	0.0038240917782026767	0.0076481835564053535	0.011472275334608031	0.01338432122370937	0.0057361376673040155	0.009560229445506692	0.01338432122370937	0.01338432122370937	0.009560229445506692	0.009560229445506692	0.0038240917782026767	0.009560229445506692	0.011472275334608031	0.0076481835564053535	0.01338432122370937	0.0038240917782026767	0.01338432122370937	0.0076481835564053535	0.011472275334608031	0.009560229445506692	0.015296367112810707	0.015296367112810707	0.015296367112810707	0.0076481835564053535	0.0057361376673040155	0.0057361376673040155	0.015296367112810707	0.009560229445506692	0.0038240917782026767	0.011472275334608031	0.0076481835564053535	0.0076481835564053535	0.0038240917782026767	0.009560229445506692	0.011472275334608031	0.011472275334608031	0.0057361376673040155	0.0038240917782026767	0.0057361376673040155	0.0076481835564053535	0.0038240917782026767	0.0057361376673040155	0.0038240917782026767	0.0076481835564053535	0.0076481835564053535	0.01338432122370937	0.011472275334608031	0.009560229445506692	0.0076481835564053535
Lambda_2:	0.015503875968992248	0.007751937984496124	0.005813953488372093	0.013565891472868217	0.015503875968992248	0.015503875968992248	0.009689922480620155	0.015503875968992248	0.015503875968992248	0.003875968992248062	0.011627906976744186	0.013565891472868217	0.007751937984496124	0.003875968992248062	0.013565891472868217	0.009689922480620155	0.013565891472868217	0.003875968992248062	0.005813953488372093	0.009689922480620155	0.009689922480620155	0.007751937984496124	0.003875968992248062	0.009689922480620155	0.009689922480620155	0.015503875968992248	0.011627906976744186	0.007751937984496124	0.003875968992248062	0.003875968992248062	0.013565891472868217	0.003875968992248062	0.015503875968992248	0.011627906976744186	0.013565891472868217	0.013565891472868217	0.015503875968992248	0.015503875968992248	0.009689922480620155	0.003875968992248062	0.009689922480620155	0.013565891472868217	0.007751937984496124	0.007751937984496124	0.009689922480620155	0.003875968992248062	0.015503875968992248	0.013565891472868217	0.005813953488372093	0.015503875968992248	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.003875968992248062	0.005813953488372093	0.015503875968992248	0.013565891472868217	0.013565891472868217	0.013565891472868217	0.013565891472868217	0.005813953488372093	0.015503875968992248	0.013565891472868217	0.009689922480620155	0.015503875968992248	0.007751937984496124	0.013565891472868217	0.003875968992248062	0.009689922480620155	0.003875968992248062	0.003875968992248062	0.003875968992248062	0.005813953488372093	0.015503875968992248	0.011627906976744186	0.005813953488372093	0.007751937984496124	0.003875968992248062	0.011627906976744186	0.013565891472868217	0.015503875968992248	0.015503875968992248	0.013565891472868217	0.005813953488372093	0.011627906976744186	0.015503875968992248	0.007751937984496124	0.011627906976744186	0.007751937984496124	0.003875968992248062	0.011627906976744186	0.009689922480620155	0.009689922480620155	0.003875968992248062	0.007751937984496124	0.009689922480620155	0.013565891472868217	0.009689922480620155	0.009689922480620155	0.013565891472868217
Lambda_3:	0.013282732447817837	0.015180265654648957	0.013282732447817837	0.011385199240986717	0.013282732447817837	0.011385199240986717	0.009487666034155597	0.007590132827324478	0.013282732447817837	0.011385199240986717	0.007590132827324478	0.011385199240986717	0.011385199240986717	0.011385199240986717	0.009487666034155597	0.007590132827324478	0.0056925996204933585	0.0056925996204933585	0.0056925996204933585	0.011385199240986717	0.003795066413662239	0.009487666034155597	0.015180265654648957	0.011385199240986717	0.013282732447817837	0.0056925996204933585	0.0056925996204933585	0.015180265654648957	0.009487666034155597	0.011385199240986717	0.0056925996204933585	0.011385199240986717	0.013282732447817837	0.015180265654648957	0.007590132827324478	0.011385199240986717	0.007590132827324478	0.009487666034155597	0.015180265654648957	0.0056925996204933585	0.007590132827324478	0.011385199240986717	0.003795066413662239	0.009487666034155597	0.013282732447817837	0.0056925996204933585	0.007590132827324478	0.011385199240986717	0.015180265654648957	0.011385199240986717	0.007590132827324478	0.009487666034155597	0.003795066413662239	0.015180265654648957	0.009487666034155597	0.013282732447817837	0.007590132827324478	0.009487666034155597	0.011385199240986717	0.015180265654648957	0.011385199240986717	0.0056925996204933585	0.015180265654648957	0.011385199240986717	0.013282732447817837	0.011385199240986717	0.009487666034155597	0.003795066413662239	0.007590132827324478	0.011385199240986717	0.003795066413662239	0.0056925996204933585	0.011385199240986717	0.009487666034155597	0.007590132827324478	0.011385199240986717	0.011385199240986717	0.015180265654648957	0.013282732447817837	0.007590132827324478	0.003795066413662239	0.015180265654648957	0.009487666034155597	0.003795066413662239	0.0056925996204933585	0.011385199240986717	0.015180265654648957	0.011385199240986717	0.013282732447817837	0.015180265654648957	0.0056925996204933585	0.0056925996204933585	0.009487666034155597	0.011385199240986717	0.015180265654648957	0.003795066413662239	0.003795066413662239	0.011385199240986717	0.015180265654648957	0.007590132827324478
Lambda_4:	0.014842300556586271	0.0037105751391465678	0.00927643784786642	0.0074211502782931356	0.00927643784786642	0.012987012987012988	0.011131725417439703	0.014842300556586271	0.0074211502782931356	0.0074211502782931356	0.00927643784786642	0.012987012987012988	0.0055658627087198514	0.011131725417439703	0.014842300556586271	0.0037105751391465678	0.0055658627087198514	0.014842300556586271	0.014842300556586271	0.0037105751391465678	0.0037105751391465678	0.011131725417439703	0.0037105751391465678	0.012987012987012988	0.014842300556586271	0.012987012987012988	0.00927643784786642	0.00927643784786642	0.012987012987012988	0.014842300556586271	0.0055658627087198514	0.014842300556586271	0.0074211502782931356	0.0037105751391465678	0.014842300556586271	0.011131725417439703	0.0074211502782931356	0.014842300556586271	0.00927643784786642	0.014842300556586271	0.0074211502782931356	0.012987012987012988	0.014842300556586271	0.0037105751391465678	0.014842300556586271	0.012987012987012988	0.011131725417439703	0.0037105751391465678	0.011131725417439703	0.0055658627087198514	0.00927643784786642	0.0055658627087198514	0.00927643784786642	0.014842300556586271	0.011131725417439703	0.011131725417439703	0.011131725417439703	0.011131725417439703	0.0037105751391465678	0.014842300556586271	0.012987012987012988	0.0074211502782931356	0.0074211502782931356	0.014842300556586271	0.012987012987012988	0.014842300556586271	0.011131725417439703	0.014842300556586271	0.0037105751391465678	0.0074211502782931356	0.011131725417439703	0.0074211502782931356	0.012987012987012988	0.0074211502782931356	0.0074211502782931356	0.011131725417439703	0.0074211502782931356	0.014842300556586271	0.012987012987012988	0.0055658627087198514	0.011131725417439703	0.012987012987012988	0.0055658627087198514	0.0055658627087198514	0.011131725417439703	0.014842300556586271	0.00927643784786642	0.0037105751391465678	0.012987012987012988	0.0074211502782931356	0.012987012987012988	0.0055658627087198514	0.0055658627087198514	0.00927643784786642	0.012987012987012988	0.011131725417439703	0.00927643784786642	0.0037105751391465678	0.012987012987012988	0.011131725417439703
Lambda_5:	0.01364522417153996	0.005847953216374269	0.01364522417153996	0.015594541910331383	0.005847953216374269	0.015594541910331383	0.01364522417153996	0.003898635477582846	0.007797270955165692	0.003898635477582846	0.015594541910331383	0.015594541910331383	0.005847953216374269	0.011695906432748537	0.007797270955165692	0.009746588693957114	0.009746588693957114	0.015594541910331383	0.003898635477582846	0.005847953216374269	0.007797270955165692	0.009746588693957114	0.015594541910331383	0.011695906432748537	0.003898635477582846	0.015594541910331383	0.005847953216374269	0.011695906432748537	0.007797270955165692	0.015594541910331383	0.003898635477582846	0.003898635477582846	0.015594541910331383	0.009746588693957114	0.01364522417153996	0.005847953216374269	0.009746588693957114	0.01364522417153996	0.005847953216374269	0.003898635477582846	0.005847953216374269	0.003898635477582846	0.005847953216374269	0.011695906432748537	0.005847953216374269	0.011695906432748537	0.003898635477582846	0.011695906432748537	0.009746588693957114	0.007797270955165692	0.005847953216374269	0.009746588693957114	0.015594541910331383	0.003898635477582846	0.01364522417153996	0.011695906432748537	0.009746588693957114	0.01364522417153996	0.007797270955165692	0.007797270955165692	0.015594541910331383	0.011695906432748537	0.007797270955165692	0.009746588693957114	0.01364522417153996	0.011695906432748537	0.003898635477582846	0.015594541910331383	0.007797270955165692	0.015594541910331383	0.005847953216374269	0.015594541910331383	0.005847953216374269	0.003898635477582846	0.011695906432748537	0.005847953216374269	0.005847953216374269	0.007797270955165692	0.009746588693957114	0.007797270955165692	0.01364522417153996	0.01364522417153996	0.007797270955165692	0.015594541910331383	0.015594541910331383	0.01364522417153996	0.009746588693957114	0.011695906432748537	0.011695906432748537	0.011695906432748537	0.009746588693957114	0.011695906432748537	0.009746588693957114	0.015594541910331383	0.005847953216374269	0.009746588693957114	0.009746588693957114	0.01364522417153996	0.011695906432748537	0.015594541910331383
Lambda_6:	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.003968253968253968	0.011904761904761904	0.007936507936507936	0.003968253968253968	0.013888888888888888	0.013888888888888888	0.005952380952380952	0.005952380952380952	0.003968253968253968	0.005952380952380952	0.007936507936507936	0.011904761904761904	0.005952380952380952	0.00992063492063492	0.003968253968253968	0.013888888888888888	0.005952380952380952	0.00992063492063492	0.015873015873015872	0.013888888888888888	0.003968253968253968	0.015873015873015872	0.015873015873015872	0.003968253968253968	0.011904761904761904	0.013888888888888888	0.011904761904761904	0.015873015873015872	0.00992063492063492	0.011904761904761904	0.013888888888888888	0.007936507936507936	0.00992063492063492	0.013888888888888888	0.007936507936507936	0.013888888888888888	0.005952380952380952	0.00992063492063492	0.003968253968253968	0.00992063492063492	0.003968253968253968	0.003968253968253968	0.013888888888888888	0.003968253968253968	0.011904761904761904	0.007936507936507936	0.007936507936507936	0.013888888888888888	0.015873015873015872	0.00992063492063492	0.011904761904761904	0.00992063492063492	0.00992063492063492	0.00992063492063492	0.015873015873015872	0.013888888888888888	0.00992063492063492	0.015873015873015872	0.015873015873015872	0.00992063492063492	0.011904761904761904	0.003968253968253968	0.011904761904761904	0.005952380952380952	0.005952380952380952	0.011904761904761904	0.007936507936507936	0.007936507936507936	0.003968253968253968	0.015873015873015872	0.005952380952380952	0.015873015873015872	0.00992063492063492	0.015873015873015872	0.011904761904761904	0.013888888888888888	0.013888888888888888	0.00992063492063492	0.003968253968253968	0.005952380952380952	0.00992063492063492	0.015873015873015872	0.007936507936507936	0.00992063492063492	0.013888888888888888	0.00992063492063492	0.015873015873015872	0.00992063492063492	0.00992063492063492	0.011904761904761904	0.005952380952380952	0.003968253968253968	0.007936507936507936	0.011904761904761904	0.00992063492063492	0.013888888888888888	0.013888888888888888
Lambda_7:	0.010101010101010102	0.01616161616161616	0.01616161616161616	0.012121212121212121	0.00404040404040404	0.014141414141414142	0.006060606060606061	0.00808080808080808	0.012121212121212121	0.012121212121212121	0.006060606060606061	0.006060606060606061	0.00808080808080808	0.00404040404040404	0.00404040404040404	0.010101010101010102	0.00404040404040404	0.00404040404040404	0.00808080808080808	0.010101010101010102	0.012121212121212121	0.01616161616161616	0.014141414141414142	0.00404040404040404	0.010101010101010102	0.00808080808080808	0.01616161616161616	0.010101010101010102	0.012121212121212121	0.01616161616161616	0.014141414141414142	0.014141414141414142	0.01616161616161616	0.010101010101010102	0.01616161616161616	0.012121212121212121	0.00404040404040404	0.01616161616161616	0.006060606060606061	0.00808080808080808	0.014141414141414142	0.010101010101010102	0.014141414141414142	0.006060606060606061	0.00808080808080808	0.01616161616161616	0.014141414141414142	0.00404040404040404	0.00404040404040404	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.014141414141414142	0.012121212121212121	0.006060606060606061	0.014141414141414142	0.010101010101010102	0.00808080808080808	0.014141414141414142	0.00404040404040404	0.00404040404040404	0.014141414141414142	0.010101010101010102	0.014141414141414142	0.012121212121212121	0.006060606060606061	0.006060606060606061	0.00808080808080808	0.00404040404040404	0.01616161616161616	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.014141414141414142	0.010101010101010102	0.006060606060606061	0.01616161616161616	0.012121212121212121	0.00808080808080808	0.006060606060606061	0.00808080808080808	0.01616161616161616	0.01616161616161616	0.01616161616161616	0.010101010101010102	0.00404040404040404	0.012121212121212121	0.00404040404040404	0.006060606060606061	0.012121212121212121	0.012121212121212121	0.010101010101010102	0.012121212121212121	0.012121212121212121	0.00808080808080808	0.00808080808080808	0.012121212121212121	0.006060606060606061	0.012121212121212121	0.012121212121212121
