(NUMBER_COMPETITOR,I,J,K)	(5,30,30,50)
COMPETITORS	10	13	3	11	25
k=42:	11	10	19	17	7	2	25	18	20	26	22	24	27	4	5	29	16	23	21	9	1	13	12	8	0	14	15	3	6	28
k=43:	13	14	10	5	23	4	21	27	1	24	6	19	22	11	26	16	7	3	29	15	9	28	25	0	2	20	12	8	17	18
k=44:	6	28	12	9	8	14	3	11	19	2	16	1	22	17	5	18	26	0	23	4	7	15	29	24	25	20	13	21	10	27
k=45:	22	19	4	13	6	7	3	15	1	0	9	5	8	10	20	23	26	12	29	14	16	2	24	17	27	11	28	21	18	25
k=46:	3	23	0	13	20	21	29	6	17	18	24	27	12	5	1	11	8	9	26	2	22	25	14	28	19	4	10	15	7	16
k=47:	23	11	26	29	28	10	16	13	20	3	1	8	18	19	9	4	17	14	12	27	24	7	5	22	15	6	2	21	0	25
k=48:	7	26	1	5	16	22	18	4	29	24	28	3	20	13	14	12	25	21	23	6	11	10	27	9	0	17	15	19	8	2
k=49:	14	10	21	23	12	2	8	20	6	5	29	11	3	24	0	22	28	7	25	1	27	26	15	18	4	16	9	19	17	13
Lambda_0:	0.031496062992125984	0.027559055118110236	0.015748031496062992	0.023622047244094488	0.031496062992125984	0.01968503937007874	0.023622047244094488	0.027559055118110236	0.031496062992125984	0.011811023622047244	0.027559055118110236	0.027559055118110236	0.01968503937007874	0.027559055118110236	0.007874015748031496	0.01968503937007874	0.011811023622047244	0.031496062992125984	0.023622047244094488	0.023622047244094488	0.011811023622047244	0.031496062992125984	0.01968503937007874	0.015748031496062992	0.007874015748031496	0.015748031496062992	0.027559055118110236	0.011811023622047244	0.007874015748031496	0.007874015748031496	0.027559055118110236	0.01968503937007874	0.015748031496062992	0.011811023622047244	0.01968503937007874	0.027559055118110236	0.01968503937007874	0.031496062992125984	0.01968503937007874	0.01968503937007874	0.01968503937007874	0.011811023622047244	0.007874015748031496	0.01968503937007874	0.01968503937007874	0.011811023622047244	0.007874015748031496	0.011811023622047244	0.023622047244094488	0.031496062992125984
Lambda_1:	0.021367521367521368	0.02564102564102564	0.01282051282051282	0.029914529914529916	0.01282051282051282	0.017094017094017096	0.008547008547008548	0.03418803418803419	0.01282051282051282	0.02564102564102564	0.021367521367521368	0.008547008547008548	0.01282051282051282	0.01282051282051282	0.008547008547008548	0.01282051282051282	0.02564102564102564	0.029914529914529916	0.01282051282051282	0.021367521367521368	0.02564102564102564	0.029914529914529916	0.008547008547008548	0.008547008547008548	0.02564102564102564	0.01282051282051282	0.01282051282051282	0.029914529914529916	0.02564102564102564	0.008547008547008548	0.017094017094017096	0.021367521367521368	0.017094017094017096	0.021367521367521368	0.008547008547008548	0.021367521367521368	0.03418803418803419	0.02564102564102564	0.02564102564102564	0.029914529914529916	0.01282051282051282	0.021367521367521368	0.02564102564102564	0.029914529914529916	0.029914529914529916	0.021367521367521368	0.02564102564102564	0.021367521367521368	0.02564102564102564	0.008547008547008548
Lambda_2:	0.029535864978902954	0.012658227848101266	0.02109704641350211	0.016877637130801686	0.02109704641350211	0.016877637130801686	0.008438818565400843	0.02109704641350211	0.029535864978902954	0.02531645569620253	0.029535864978902954	0.016877637130801686	0.02531645569620253	0.02109704641350211	0.03375527426160337	0.029535864978902954	0.008438818565400843	0.008438818565400843	0.02531645569620253	0.029535864978902954	0.016877637130801686	0.016877637130801686	0.012658227848101266	0.03375527426160337	0.02109704641350211	0.02531645569620253	0.029535864978902954	0.02531645569620253	0.008438818565400843	0.02531645569620253	0.02109704641350211	0.02531645569620253	0.012658227848101266	0.02109704641350211	0.02109704641350211	0.02109704641350211	0.012658227848101266	0.008438818565400843	0.012658227848101266	0.008438818565400843	0.008438818565400843	0.02531645569620253	0.029535864978902954	0.016877637130801686	0.02531645569620253	0.029535864978902954	0.012658227848101266	0.008438818565400843	0.02531645569620253	0.008438818565400843
Lambda_3:	0.008064516129032258	0.03225806451612903	0.012096774193548387	0.012096774193548387	0.020161290322580645	0.03225806451612903	0.024193548387096774	0.012096774193548387	0.024193548387096774	0.016129032258064516	0.024193548387096774	0.024193548387096774	0.016129032258064516	0.020161290322580645	0.03225806451612903	0.016129032258064516	0.028225806451612902	0.03225806451612903	0.020161290322580645	0.012096774193548387	0.020161290322580645	0.024193548387096774	0.020161290322580645	0.012096774193548387	0.016129032258064516	0.008064516129032258	0.028225806451612902	0.008064516129032258	0.012096774193548387	0.012096774193548387	0.020161290322580645	0.020161290322580645	0.020161290322580645	0.028225806451612902	0.028225806451612902	0.024193548387096774	0.024193548387096774	0.008064516129032258	0.024193548387096774	0.016129032258064516	0.03225806451612903	0.008064516129032258	0.008064516129032258	0.028225806451612902	0.024193548387096774	0.028225806451612902	0.024193548387096774	0.008064516129032258	0.020161290322580645	0.024193548387096774
Lambda_4:	0.016194331983805668	0.008097165991902834	0.008097165991902834	0.020242914979757085	0.008097165991902834	0.032388663967611336	0.016194331983805668	0.024291497975708502	0.024291497975708502	0.008097165991902834	0.008097165991902834	0.024291497975708502	0.02834008097165992	0.032388663967611336	0.016194331983805668	0.032388663967611336	0.016194331983805668	0.012145748987854251	0.032388663967611336	0.024291497975708502	0.032388663967611336	0.012145748987854251	0.020242914979757085	0.012145748987854251	0.008097165991902834	0.016194331983805668	0.032388663967611336	0.032388663967611336	0.02834008097165992	0.012145748987854251	0.008097165991902834	0.032388663967611336	0.02834008097165992	0.024291497975708502	0.020242914979757085	0.016194331983805668	0.020242914979757085	0.024291497975708502	0.008097165991902834	0.02834008097165992	0.02834008097165992	0.012145748987854251	0.02834008097165992	0.032388663967611336	0.012145748987854251	0.02834008097165992	0.008097165991902834	0.008097165991902834	0.012145748987854251	0.020242914979757085
Lambda_5:	0.015267175572519083	0.011450381679389313	0.015267175572519083	0.030534351145038167	0.007633587786259542	0.030534351145038167	0.022900763358778626	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.026717557251908396	0.015267175572519083	0.007633587786259542	0.030534351145038167	0.026717557251908396	0.030534351145038167	0.019083969465648856	0.019083969465648856	0.007633587786259542	0.019083969465648856	0.030534351145038167	0.026717557251908396	0.022900763358778626	0.019083969465648856	0.022900763358778626	0.015267175572519083	0.022900763358778626	0.019083969465648856	0.011450381679389313	0.007633587786259542	0.030534351145038167	0.026717557251908396	0.030534351145038167	0.011450381679389313	0.030534351145038167	0.022900763358778626	0.022900763358778626	0.022900763358778626	0.015267175572519083	0.026717557251908396	0.019083969465648856	0.015267175572519083	0.026717557251908396	0.015267175572519083	0.022900763358778626	0.011450381679389313	0.011450381679389313	0.030534351145038167	0.026717557251908396
Lambda_6:	0.03056768558951965	0.008733624454148471	0.034934497816593885	0.008733624454148471	0.017467248908296942	0.03056768558951965	0.013100436681222707	0.017467248908296942	0.034934497816593885	0.034934497816593885	0.026200873362445413	0.017467248908296942	0.013100436681222707	0.03056768558951965	0.017467248908296942	0.013100436681222707	0.017467248908296942	0.021834061135371178	0.026200873362445413	0.034934497816593885	0.021834061135371178	0.034934497816593885	0.013100436681222707	0.017467248908296942	0.034934497816593885	0.021834061135371178	0.013100436681222707	0.034934497816593885	0.021834061135371178	0.013100436681222707	0.013100436681222707	0.008733624454148471	0.03056768558951965	0.008733624454148471	0.013100436681222707	0.03056768558951965	0.013100436681222707	0.021834061135371178	0.008733624454148471	0.021834061135371178	0.008733624454148471	0.026200873362445413	0.017467248908296942	0.013100436681222707	0.017467248908296942	0.017467248908296942	0.013100436681222707	0.008733624454148471	0.008733624454148471	0.021834061135371178
Lambda_7:	0.01984126984126984	0.011904761904761904	0.031746031746031744	0.027777777777777776	0.015873015873015872	0.007936507936507936	0.01984126984126984	0.011904761904761904	0.023809523809523808	0.031746031746031744	0.015873015873015872	0.007936507936507936	0.01984126984126984	0.027777777777777776	0.01984126984126984	0.011904761904761904	0.015873015873015872	0.027777777777777776	0.011904761904761904	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.011904761904761904	0.027777777777777776	0.01984126984126984	0.01984126984126984	0.023809523809523808	0.027777777777777776	0.031746031746031744	0.011904761904761904	0.027777777777777776	0.01984126984126984	0.023809523809523808	0.01984126984126984	0.023809523809523808	0.027777777777777776	0.023809523809523808	0.031746031746031744	0.007936507936507936	0.007936507936507936	0.027777777777777776	0.027777777777777776	0.023809523809523808	0.01984126984126984	0.023809523809523808	0.023809523809523808	0.015873015873015872	0.031746031746031744	0.015873015873015872	0.007936507936507936
Lambda_8:	0.02834008097165992	0.032388663967611336	0.020242914979757085	0.020242914979757085	0.016194331983805668	0.032388663967611336	0.02834008097165992	0.02834008097165992	0.032388663967611336	0.008097165991902834	0.02834008097165992	0.012145748987854251	0.012145748987854251	0.020242914979757085	0.012145748987854251	0.012145748987854251	0.016194331983805668	0.024291497975708502	0.008097165991902834	0.020242914979757085	0.008097165991902834	0.02834008097165992	0.020242914979757085	0.032388663967611336	0.016194331983805668	0.012145748987854251	0.024291497975708502	0.008097165991902834	0.020242914979757085	0.016194331983805668	0.012145748987854251	0.02834008097165992	0.020242914979757085	0.032388663967611336	0.012145748987854251	0.016194331983805668	0.020242914979757085	0.032388663967611336	0.012145748987854251	0.024291497975708502	0.012145748987854251	0.016194331983805668	0.032388663967611336	0.008097165991902834	0.016194331983805668	0.024291497975708502	0.020242914979757085	0.024291497975708502	0.012145748987854251	0.024291497975708502
Lambda_9:	0.015748031496062992	0.023622047244094488	0.007874015748031496	0.027559055118110236	0.011811023622047244	0.015748031496062992	0.01968503937007874	0.015748031496062992	0.007874015748031496	0.023622047244094488	0.027559055118110236	0.015748031496062992	0.027559055118110236	0.031496062992125984	0.023622047244094488	0.023622047244094488	0.023622047244094488	0.007874015748031496	0.01968503937007874	0.011811023622047244	0.031496062992125984	0.007874015748031496	0.027559055118110236	0.01968503937007874	0.015748031496062992	0.027559055118110236	0.023622047244094488	0.023622047244094488	0.027559055118110236	0.011811023622047244	0.007874015748031496	0.007874015748031496	0.027559055118110236	0.01968503937007874	0.031496062992125984	0.023622047244094488	0.015748031496062992	0.031496062992125984	0.027559055118110236	0.027559055118110236	0.015748031496062992	0.007874015748031496	0.023622047244094488	0.023622047244094488	0.015748031496062992	0.023622047244094488	0.027559055118110236	0.007874015748031496	0.011811023622047244	0.023622047244094488
Lambda_10:	0.01486988847583643	0.026022304832713755	0.026022304832713755	0.022304832713754646	0.022304832713754646	0.026022304832713755	0.01858736059479554	0.02973977695167286	0.026022304832713755	0.01486988847583643	0.01858736059479554	0.01858736059479554	0.022304832713754646	0.01486988847583643	0.02973977695167286	0.01858736059479554	0.026022304832713755	0.011152416356877323	0.01858736059479554	0.007434944237918215	0.02973977695167286	0.01486988847583643	0.026022304832713755	0.01858736059479554	0.01858736059479554	0.02973977695167286	0.022304832713754646	0.01486988847583643	0.02973977695167286	0.026022304832713755	0.026022304832713755	0.01858736059479554	0.026022304832713755	0.007434944237918215	0.007434944237918215	0.02973977695167286	0.022304832713754646	0.011152416356877323	0.01858736059479554	0.022304832713754646	0.01486988847583643	0.01858736059479554	0.026022304832713755	0.02973977695167286	0.007434944237918215	0.007434944237918215	0.011152416356877323	0.022304832713754646	0.01486988847583643	0.01486988847583643
Lambda_11:	0.029045643153526972	0.008298755186721992	0.02074688796680498	0.008298755186721992	0.012448132780082987	0.008298755186721992	0.024896265560165973	0.03319502074688797	0.024896265560165973	0.008298755186721992	0.03319502074688797	0.024896265560165973	0.016597510373443983	0.024896265560165973	0.03319502074688797	0.02074688796680498	0.024896265560165973	0.029045643153526972	0.03319502074688797	0.03319502074688797	0.008298755186721992	0.03319502074688797	0.02074688796680498	0.016597510373443983	0.024896265560165973	0.016597510373443983	0.02074688796680498	0.024896265560165973	0.008298755186721992	0.024896265560165973	0.008298755186721992	0.012448132780082987	0.012448132780082987	0.016597510373443983	0.012448132780082987	0.03319502074688797	0.02074688796680498	0.012448132780082987	0.012448132780082987	0.016597510373443983	0.024896265560165973	0.012448132780082987	0.016597510373443983	0.03319502074688797	0.029045643153526972	0.012448132780082987	0.008298755186721992	0.024896265560165973	0.008298755186721992	0.02074688796680498
Lambda_12:	0.01568627450980392	0.03137254901960784	0.011764705882352941	0.03137254901960784	0.00784313725490196	0.03137254901960784	0.03137254901960784	0.03137254901960784	0.023529411764705882	0.011764705882352941	0.03137254901960784	0.01568627450980392	0.01568627450980392	0.011764705882352941	0.01568627450980392	0.011764705882352941	0.0196078431372549	0.023529411764705882	0.023529411764705882	0.0196078431372549	0.03137254901960784	0.03137254901960784	0.01568627450980392	0.023529411764705882	0.027450980392156862	0.01568627450980392	0.00784313725490196	0.03137254901960784	0.0196078431372549	0.00784313725490196	0.027450980392156862	0.023529411764705882	0.00784313725490196	0.023529411764705882	0.011764705882352941	0.023529411764705882	0.027450980392156862	0.00784313725490196	0.03137254901960784	0.01568627450980392	0.011764705882352941	0.027450980392156862	0.00784313725490196	0.0196078431372549	0.023529411764705882	0.00784313725490196	0.027450980392156862	0.023529411764705882	0.011764705882352941	0.011764705882352941
Lambda_13:	0.029166666666666667	0.029166666666666667	0.008333333333333333	0.016666666666666666	0.03333333333333333	0.0125	0.029166666666666667	0.029166666666666667	0.025	0.008333333333333333	0.016666666666666666	0.008333333333333333	0.0125	0.020833333333333332	0.020833333333333332	0.016666666666666666	0.020833333333333332	0.03333333333333333	0.008333333333333333	0.016666666666666666	0.008333333333333333	0.029166666666666667	0.016666666666666666	0.016666666666666666	0.008333333333333333	0.016666666666666666	0.0125	0.008333333333333333	0.008333333333333333	0.016666666666666666	0.020833333333333332	0.0125	0.025	0.025	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.025	0.029166666666666667	0.0125	0.029166666666666667	0.016666666666666666	0.016666666666666666	0.020833333333333332	0.020833333333333332	0.008333333333333333	0.03333333333333333	0.016666666666666666	0.025	0.025
Lambda_14:	0.01171875	0.0078125	0.0078125	0.02734375	0.01953125	0.01171875	0.01953125	0.02734375	0.01171875	0.03125	0.03125	0.015625	0.0078125	0.01171875	0.02734375	0.01953125	0.03125	0.02734375	0.015625	0.01953125	0.03125	0.01953125	0.01953125	0.01171875	0.0078125	0.01171875	0.03125	0.03125	0.03125	0.01171875	0.0078125	0.01171875	0.0078125	0.0234375	0.02734375	0.015625	0.03125	0.01171875	0.02734375	0.0234375	0.015625	0.015625	0.015625	0.03125	0.02734375	0.02734375	0.0234375	0.01953125	0.03125	0.015625
Lambda_15:	0.02734375	0.03125	0.02734375	0.01171875	0.0078125	0.03125	0.01171875	0.015625	0.0234375	0.01171875	0.0234375	0.03125	0.01953125	0.01953125	0.0234375	0.0078125	0.01953125	0.015625	0.015625	0.03125	0.02734375	0.01953125	0.015625	0.015625	0.03125	0.02734375	0.03125	0.02734375	0.0078125	0.02734375	0.0078125	0.01953125	0.01171875	0.01171875	0.01171875	0.0078125	0.01171875	0.015625	0.02734375	0.03125	0.0234375	0.02734375	0.015625	0.02734375	0.015625	0.03125	0.0078125	0.01953125	0.01953125	0.01953125
Lambda_16:	0.018656716417910446	0.026119402985074626	0.026119402985074626	0.022388059701492536	0.011194029850746268	0.026119402985074626	0.018656716417910446	0.026119402985074626	0.011194029850746268	0.029850746268656716	0.022388059701492536	0.026119402985074626	0.026119402985074626	0.007462686567164179	0.007462686567164179	0.026119402985074626	0.029850746268656716	0.011194029850746268	0.018656716417910446	0.029850746268656716	0.029850746268656716	0.014925373134328358	0.029850746268656716	0.026119402985074626	0.007462686567164179	0.011194029850746268	0.007462686567164179	0.026119402985074626	0.022388059701492536	0.014925373134328358	0.011194029850746268	0.018656716417910446	0.022388059701492536	0.011194029850746268	0.029850746268656716	0.022388059701492536	0.011194029850746268	0.022388059701492536	0.018656716417910446	0.014925373134328358	0.029850746268656716	0.022388059701492536	0.014925373134328358	0.014925373134328358	0.022388059701492536	0.007462686567164179	0.029850746268656716	0.011194029850746268	0.022388059701492536	0.029850746268656716
Lambda_17:	0.026615969581749048	0.030418250950570342	0.0076045627376425855	0.022813688212927757	0.0076045627376425855	0.022813688212927757	0.019011406844106463	0.015209125475285171	0.011406844106463879	0.030418250950570342	0.022813688212927757	0.030418250950570342	0.026615969581749048	0.019011406844106463	0.019011406844106463	0.015209125475285171	0.026615969581749048	0.011406844106463879	0.030418250950570342	0.019011406844106463	0.022813688212927757	0.026615969581749048	0.019011406844106463	0.015209125475285171	0.030418250950570342	0.0076045627376425855	0.019011406844106463	0.026615969581749048	0.011406844106463879	0.019011406844106463	0.022813688212927757	0.026615969581749048	0.030418250950570342	0.022813688212927757	0.0076045627376425855	0.0076045627376425855	0.011406844106463879	0.030418250950570342	0.015209125475285171	0.015209125475285171	0.0076045627376425855	0.030418250950570342	0.019011406844106463	0.026615969581749048	0.019011406844106463	0.011406844106463879	0.022813688212927757	0.019011406844106463	0.011406844106463879	0.030418250950570342
Lambda_18:	0.00819672131147541	0.012295081967213115	0.00819672131147541	0.028688524590163935	0.03278688524590164	0.01639344262295082	0.03278688524590164	0.012295081967213115	0.00819672131147541	0.012295081967213115	0.020491803278688523	0.028688524590163935	0.028688524590163935	0.03278688524590164	0.02459016393442623	0.020491803278688523	0.01639344262295082	0.02459016393442623	0.00819672131147541	0.028688524590163935	0.00819672131147541	0.020491803278688523	0.028688524590163935	0.01639344262295082	0.028688524590163935	0.03278688524590164	0.02459016393442623	0.02459016393442623	0.01639344262295082	0.00819672131147541	0.03278688524590164	0.00819672131147541	0.02459016393442623	0.00819672131147541	0.012295081967213115	0.020491803278688523	0.00819672131147541	0.01639344262295082	0.028688524590163935	0.02459016393442623	0.012295081967213115	0.028688524590163935	0.02459016393442623	0.02459016393442623	0.020491803278688523	0.020491803278688523	0.03278688524590164	0.012295081967213115	0.012295081967213115	0.012295081967213115
Lambda_19:	0.023346303501945526	0.027237354085603113	0.0311284046692607	0.019455252918287938	0.019455252918287938	0.01556420233463035	0.007782101167315175	0.019455252918287938	0.027237354085603113	0.019455252918287938	0.01556420233463035	0.023346303501945526	0.0311284046692607	0.01556420233463035	0.019455252918287938	0.01556420233463035	0.011673151750972763	0.01556420233463035	0.023346303501945526	0.011673151750972763	0.0311284046692607	0.011673151750972763	0.023346303501945526	0.007782101167315175	0.027237354085603113	0.027237354085603113	0.023346303501945526	0.027237354085603113	0.011673151750972763	0.027237354085603113	0.01556420233463035	0.019455252918287938	0.007782101167315175	0.01556420233463035	0.0311284046692607	0.023346303501945526	0.027237354085603113	0.007782101167315175	0.011673151750972763	0.023346303501945526	0.027237354085603113	0.01556420233463035	0.023346303501945526	0.027237354085603113	0.019455252918287938	0.011673151750972763	0.019455252918287938	0.0311284046692607	0.01556420233463035	0.01556420233463035
Lambda_20:	0.01809954751131222	0.013574660633484163	0.00904977375565611	0.00904977375565611	0.03167420814479638	0.013574660633484163	0.013574660633484163	0.00904977375565611	0.027149321266968326	0.00904977375565611	0.01809954751131222	0.01809954751131222	0.01809954751131222	0.03167420814479638	0.013574660633484163	0.027149321266968326	0.01809954751131222	0.01809954751131222	0.01809954751131222	0.03167420814479638	0.027149321266968326	0.00904977375565611	0.013574660633484163	0.027149321266968326	0.03619909502262444	0.03619909502262444	0.03619909502262444	0.03167420814479638	0.027149321266968326	0.01809954751131222	0.01809954751131222	0.03619909502262444	0.027149321266968326	0.00904977375565611	0.013574660633484163	0.027149321266968326	0.027149321266968326	0.01809954751131222	0.013574660633484163	0.013574660633484163	0.027149321266968326	0.00904977375565611	0.00904977375565611	0.027149321266968326	0.027149321266968326	0.013574660633484163	0.00904977375565611	0.013574660633484163	0.00904977375565611	0.02262443438914027
Lambda_21:	0.03065134099616858	0.007662835249042145	0.02681992337164751	0.022988505747126436	0.01532567049808429	0.02681992337164751	0.011494252873563218	0.03065134099616858	0.007662835249042145	0.02681992337164751	0.02681992337164751	0.019157088122605363	0.01532567049808429	0.02681992337164751	0.022988505747126436	0.01532567049808429	0.011494252873563218	0.02681992337164751	0.011494252873563218	0.02681992337164751	0.01532567049808429	0.022988505747126436	0.022988505747126436	0.01532567049808429	0.022988505747126436	0.007662835249042145	0.011494252873563218	0.007662835249042145	0.022988505747126436	0.02681992337164751	0.02681992337164751	0.02681992337164751	0.019157088122605363	0.019157088122605363	0.007662835249042145	0.022988505747126436	0.022988505747126436	0.03065134099616858	0.019157088122605363	0.011494252873563218	0.011494252873563218	0.022988505747126436	0.02681992337164751	0.02681992337164751	0.011494252873563218	0.022988505747126436	0.019157088122605363	0.022988505747126436	0.022988505747126436	0.019157088122605363
Lambda_22:	0.01953125	0.0078125	0.015625	0.015625	0.0078125	0.015625	0.0078125	0.01171875	0.015625	0.0078125	0.0234375	0.015625	0.01953125	0.03125	0.015625	0.0078125	0.0234375	0.03125	0.03125	0.015625	0.03125	0.03125	0.03125	0.03125	0.0234375	0.015625	0.015625	0.01953125	0.0078125	0.03125	0.015625	0.0234375	0.0234375	0.02734375	0.02734375	0.01953125	0.015625	0.03125	0.03125	0.0234375	0.0078125	0.0234375	0.0078125	0.03125	0.02734375	0.02734375	0.0078125	0.015625	0.02734375	0.0078125
Lambda_23:	0.03225806451612903	0.024193548387096774	0.020161290322580645	0.03225806451612903	0.028225806451612902	0.024193548387096774	0.012096774193548387	0.012096774193548387	0.03225806451612903	0.024193548387096774	0.020161290322580645	0.028225806451612902	0.012096774193548387	0.020161290322580645	0.024193548387096774	0.012096774193548387	0.020161290322580645	0.016129032258064516	0.012096774193548387	0.020161290322580645	0.024193548387096774	0.020161290322580645	0.008064516129032258	0.012096774193548387	0.03225806451612903	0.03225806451612903	0.024193548387096774	0.028225806451612902	0.024193548387096774	0.008064516129032258	0.012096774193548387	0.028225806451612902	0.028225806451612902	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.03225806451612903	0.012096774193548387	0.028225806451612902	0.028225806451612902	0.012096774193548387	0.020161290322580645	0.008064516129032258	0.012096774193548387	0.008064516129032258	0.008064516129032258	0.016129032258064516	0.028225806451612902	0.012096774193548387	0.016129032258064516
